,i,domain,model,spearmanr,pval
28674,637,Fruit,GPT-3 Embeddings,0.21954613109598378,1.0532739739583423e-09
28675,637,Fruit,GPT-3.5,0.613358787753338,2.5362389798802494e-79
28676,637,Fruit,GPT-4,0.6823853561788711,1.0442990267649773e-104
28677,637,Insects,GPT-3 Embeddings,0.3194035080328151,1.4759466277168166e-14
28678,637,Insects,GPT-3.5,0.5783376334046839,1.3744706293354496e-50
28679,637,Insects,GPT-4,0.5907409377064361,3.1484251588544337e-53
28680,637,KitchenUtensils,GPT-3 Embeddings,0.46158039623820496,4.3502057438131706e-44
28681,637,KitchenUtensils,GPT-3.5,0.6154459224760304,8.388572377614324e-86
28682,637,KitchenUtensils,GPT-4,0.7471596423814416,7.433903884061211e-146
28683,637,Mammals,GPT-3 Embeddings,0.6049076620125964,2.1847425829029953e-56
28684,637,Mammals,GPT-3.5,0.759801291623431,6.452374366455814e-105
28685,637,Mammals,GPT-4,0.7817535553438917,6.785243861440935e-115
28686,637,MusicalInstruments,GPT-3 Embeddings,0.22522351675596403,1.0039659602126813e-06
28687,637,MusicalInstruments,GPT-3.5,0.628664208390111,3.4522575866479496e-52
28688,637,MusicalInstruments,GPT-4,0.7526513652998033,1.6002101216696338e-85
28689,637,Professions,GPT-3 Embeddings,0.43439590591559846,1.1279329081125945e-33
28690,637,Professions,GPT-3.5,0.6235247712250193,7.108513883793464e-77
28691,637,Professions,GPT-4,0.7239527642143987,5.585131942781393e-115
28692,637,Reptiles,GPT-3 Embeddings,0.6386305449729699,6.68070964455364e-29
28693,637,Reptiles,GPT-3.5,0.4005439227996839,1.1587179452379587e-10
28694,637,Reptiles,GPT-4,0.4990843375311787,1.6033080341927097e-16
28695,637,Sports,GPT-3 Embeddings,0.2640911129635245,4.950041479211748e-11
28696,637,Sports,GPT-3.5,0.5856077559171072,1.6181981037833178e-56
28697,637,Sports,GPT-4,0.7580617404340938,4.227007412446312e-113
28698,637,Tools,GPT-3 Embeddings,0.20448654325917967,2.4113326524055147e-05
28699,637,Tools,GPT-3.5,0.5656187973473501,6.931397040254247e-37
28700,637,Tools,GPT-4,0.7307883072255397,2.5645911868593447e-71
28701,637,Vegetables,GPT-3 Embeddings,0.1992818543533091,8.62580910972929e-07
28702,637,Vegetables,GPT-3.5,0.4352171742711167,4.0048824498310277e-29
28703,637,Vegetables,GPT-4,0.5330520586359739,2.3857139166736314e-45
28704,637,Vehicles,GPT-3 Embeddings,0.48685665195525185,3.398673434815177e-34
28705,637,Vehicles,GPT-3.5,0.8006189807506556,1.913135288759733e-124
28706,637,Vehicles,GPT-4,0.84148502857097,3.5218669072261522e-149
28707,637,Weapons,GPT-3 Embeddings,0.3793136828862338,9.77413721241528e-11
28708,637,Weapons,GPT-3.5,0.7134424025772383,1.3395665610400722e-43
28709,637,Weapons,GPT-4,0.9030709720880574,4.240992148180176e-101
28710,638,Birds,GPT-3 Embeddings,0.24336559753693365,6.949450239269974e-09
28711,638,Birds,GPT-3.5,0.5443416277738266,6.669485109556151e-44
28712,638,Birds,GPT-4,0.6119442744549671,5.1366250436066e-58
28713,638,Clothing,GPT-3 Embeddings,0.24862850394999483,4.090726130912374e-12
28714,638,Clothing,GPT-3.5,0.5326289052380274,1.28090758069051e-56
28715,638,Clothing,GPT-4,0.619411473988473,2.6895376265954286e-81
28716,638,Fish,GPT-3 Embeddings,-0.045873238042447785,0.3251869175456157
28717,638,Fish,GPT-3.5,0.5949710181627771,1.4095370171691928e-45
28718,638,Fish,GPT-4,0.6659752197916766,3.7369185394578934e-49
28719,638,Fruit,GPT-3 Embeddings,0.23132241130781095,1.2161820423485536e-10
28720,638,Fruit,GPT-3.5,0.55049941176568,4.056461205390723e-61
28721,638,Fruit,GPT-4,0.6440298808453065,8.595340418828602e-90
28722,638,Insects,GPT-3 Embeddings,0.40757860121955464,1.6631037006241315e-23
28723,638,Insects,GPT-3.5,0.5943704543658603,5.055343590401459e-54
28724,638,Insects,GPT-4,0.6288627488771519,4.188383281390712e-62
28725,638,KitchenUtensils,GPT-3 Embeddings,0.49347464408903885,4.6373039319363754e-51
28726,638,KitchenUtensils,GPT-3.5,0.5975594841007019,9.43001227624907e-80
28727,638,KitchenUtensils,GPT-4,0.7409631786586719,3.2249228732917692e-142
28728,638,Mammals,GPT-3 Embeddings,0.6340455310163007,2.0814246054536888e-63
28729,638,Mammals,GPT-3.5,0.7275788058086057,4.52526000063235e-92
28730,638,Mammals,GPT-4,0.7847041049219267,2.5229469252263205e-116
28731,638,MusicalInstruments,GPT-3 Embeddings,0.24031278652581065,1.712215590736132e-07
28732,638,MusicalInstruments,GPT-3.5,0.6341891838864274,2.372799885561468e-53
28733,638,MusicalInstruments,GPT-4,0.7567206927524863,5.977296888141189e-87
28734,638,Professions,GPT-3 Embeddings,0.4646720511063751,6.854573608649967e-39
28735,638,Professions,GPT-3.5,0.6525811828620196,2.0865102293757263e-86
28736,638,Professions,GPT-4,0.6998302089013866,2.259358975526136e-104
28737,638,Reptiles,GPT-3 Embeddings,0.5812938023260432,4.315548217681578e-23
28738,638,Reptiles,GPT-3.5,0.47967157096840046,3.2590841969911825e-15
28739,638,Reptiles,GPT-4,0.4968350062651987,2.2954274007821997e-16
28740,638,Sports,GPT-3 Embeddings,0.29455339394429125,1.7847731361241992e-13
28741,638,Sports,GPT-3.5,0.5453069919255779,8.876741962852718e-48
28742,638,Sports,GPT-4,0.7288582336660442,1.8446488475243918e-100
28743,638,Tools,GPT-3 Embeddings,0.12533561824086062,0.010137408596862381
28744,638,Tools,GPT-3.5,0.5870572110772985,2.919464214477828e-40
28745,638,Tools,GPT-4,0.7312454303867724,1.8987325339301113e-71
28746,638,Vegetables,GPT-3 Embeddings,0.17139504893642363,2.4341364966747683e-05
28747,638,Vegetables,GPT-3.5,0.4420020811876659,4.355050551393304e-30
28748,638,Vegetables,GPT-4,0.5238344231430403,1.3815209289389697e-43
28749,638,Vehicles,GPT-3 Embeddings,0.4910324464037916,7.704361885666345e-35
28750,638,Vehicles,GPT-3.5,0.7601572994657126,4.534518926824233e-105
28751,638,Vehicles,GPT-4,0.8219672257657499,1.4206034076026854e-136
28752,638,Weapons,GPT-3 Embeddings,0.385866141839855,4.351202383769597e-11
28753,638,Weapons,GPT-3.5,0.701903879977795,1.1279292480771414e-41
28754,638,Weapons,GPT-4,0.8829265690610244,1.2130106451619077e-90
28755,639,Birds,GPT-3 Embeddings,0.19226662622775173,5.376924020546797e-06
28756,639,Birds,GPT-3.5,0.48704104196299974,3.1844481306639857e-34
28757,639,Birds,GPT-4,0.6617924514587844,7.83172100292753e-71
28758,639,Clothing,GPT-3 Embeddings,0.3342652029356726,3.4311098699450386e-21
28759,639,Clothing,GPT-3.5,0.5792421771603856,5.948833254541156e-69
28760,639,Clothing,GPT-4,0.6478361578960452,3.5499228224538823e-91
28761,639,Fish,GPT-3 Embeddings,-0.039756936147271146,0.39390052195848724
28762,639,Fish,GPT-3.5,0.65007443050108,7.876002795517354e-57
28763,639,Fish,GPT-4,0.7133432225461597,3.0294712097869377e-59
28764,639,Fruit,GPT-3 Embeddings,0.21730924604596702,1.5659614363116722e-09
28765,639,Fruit,GPT-3.5,0.5471271077636097,3.0065120659298983e-60
28766,639,Fruit,GPT-4,0.6510875577585904,2.2497145631512448e-92
28767,639,Insects,GPT-3 Embeddings,0.3294366838166277,1.936863095072809e-15
28768,639,Insects,GPT-3.5,0.5977018674680693,9.240730511258846e-55
28769,639,Insects,GPT-4,0.6516367026228644,5.033830121689181e-68
28770,639,KitchenUtensils,GPT-3 Embeddings,0.4787479169151307,9.487802546065022e-48
28771,639,KitchenUtensils,GPT-3.5,0.5562391836302928,3.866889932841292e-67
28772,639,KitchenUtensils,GPT-4,0.7639180296659788,3.008362788375168e-156
28773,639,Mammals,GPT-3 Embeddings,0.5806089871601235,4.60388813690076e-51
28774,639,Mammals,GPT-3.5,0.7547180971227376,9.294394187117195e-103
28775,639,Mammals,GPT-4,0.7459030965699782,3.878094983351025e-99
28776,639,MusicalInstruments,GPT-3 Embeddings,0.21627839725766024,2.708401981282448e-06
28777,639,MusicalInstruments,GPT-3.5,0.6492552309480929,1.2045250385979113e-56
28778,639,MusicalInstruments,GPT-4,0.7275753207334217,2.6595397352468295e-77
28779,639,Professions,GPT-3 Embeddings,0.38981807636932964,6.777039941564645e-27
28780,639,Professions,GPT-3.5,0.6293696294756338,1.0365954845696611e-78
28781,639,Professions,GPT-4,0.6931351253121474,1.2922046205890151e-101
28782,639,Reptiles,GPT-3 Embeddings,0.5914149839160923,4.929931015596075e-24
28783,639,Reptiles,GPT-3.5,0.45704516063756767,8.645738928296902e-14
28784,639,Reptiles,GPT-4,0.49593847105606376,2.646439880725518e-16
28785,639,Sports,GPT-3 Embeddings,0.3392153168875337,1.2698004378611335e-17
28786,639,Sports,GPT-3.5,0.540731392079798,7.362172432614071e-47
28787,639,Sports,GPT-4,0.675508198369652,3.569887836478586e-81
28788,639,Tools,GPT-3 Embeddings,0.18287720739607102,0.00016421448581123077
28789,639,Tools,GPT-3.5,0.559552240969211,5.648420929361695e-36
28790,639,Tools,GPT-4,0.8128837845405181,3.557499711972312e-100
28791,639,Vegetables,GPT-3 Embeddings,0.09884014571216966,0.015436900463084893
28792,639,Vegetables,GPT-3.5,0.38868052242052276,4.488912564451305e-23
28793,639,Vegetables,GPT-4,0.5572850565000171,2.984937407153689e-50
28794,639,Vehicles,GPT-3 Embeddings,0.43770327060605074,3.0668855525286118e-27
28795,639,Vehicles,GPT-3.5,0.8294297184024091,3.33178550320452e-141
28796,639,Vehicles,GPT-4,0.8375698548846006,1.616556613157279e-146
28797,639,Weapons,GPT-3 Embeddings,0.2583992023998059,1.5922940132175052e-05
28798,639,Weapons,GPT-3.5,0.7586773214329292,3.593436890048964e-52
28799,639,Weapons,GPT-4,0.8797441574768126,3.61992832216543e-89
28800,640,Birds,GPT-3 Embeddings,0.12042654928823487,0.004607195807655903
28801,640,Birds,GPT-3.5,0.5609101789669434,4.59275399970406e-47
28802,640,Birds,GPT-4,0.6058754907486773,1.3115741025241094e-56
28803,640,Clothing,GPT-3 Embeddings,0.37106633297647057,4.3171828492272077e-26
28804,640,Clothing,GPT-3.5,0.5403362411845956,1.585257773012799e-58
28805,640,Clothing,GPT-4,0.6231312429200299,1.5654270585314063e-82
28806,640,Fish,GPT-3 Embeddings,-0.07659887420671035,0.10009631938178933
28807,640,Fish,GPT-3.5,0.6258718779463746,1.3089612691544462e-51
28808,640,Fish,GPT-4,0.7029619433868526,7.311479446208528e-57
28809,640,Fruit,GPT-3 Embeddings,0.21480260457945166,2.4299288550923544e-09
28810,640,Fruit,GPT-3.5,0.5426764953179535,4.084089482308385e-59
28811,640,Fruit,GPT-4,0.6466008543630566,1.003627934361204e-90
28812,640,Insects,GPT-3 Embeddings,0.3997956169030123,1.3357471309913776e-22
28813,640,Insects,GPT-3.5,0.5570468658240848,2.6018996097160628e-46
28814,640,Insects,GPT-4,0.6353214112933357,9.853598010568396e-64
28815,640,KitchenUtensils,GPT-3 Embeddings,0.4582840678953446,2.079717132932717e-43
28816,640,KitchenUtensils,GPT-3.5,0.6037166346755436,8.607175654038739e-82
28817,640,KitchenUtensils,GPT-4,0.7350291812874225,7.857088086991364e-139
28818,640,Mammals,GPT-3 Embeddings,0.5968537583849359,1.426977207912205e-54
28819,640,Mammals,GPT-3.5,0.7568850619714996,1.1338884032568142e-103
28820,640,Mammals,GPT-4,0.7664246574308349,8.224736526857146e-108
28821,640,MusicalInstruments,GPT-3 Embeddings,0.18479958176822278,6.446972359866086e-05
28822,640,MusicalInstruments,GPT-3.5,0.6496221733137082,9.959536998798479e-57
28823,640,MusicalInstruments,GPT-4,0.7545254019744208,3.54954817625535e-86
28824,640,Professions,GPT-3 Embeddings,0.3544635372015884,3.2831776782431692e-22
28825,640,Professions,GPT-3.5,0.6455700604368274,5.185651049870031e-84
28826,640,Professions,GPT-4,0.7150531620361473,6.149053670932326e-111
28827,640,Reptiles,GPT-3 Embeddings,0.5916435868914497,4.690040461760953e-24
28828,640,Reptiles,GPT-3.5,0.40829950675869414,4.660521841539761e-11
28829,640,Reptiles,GPT-4,0.4258091717800359,5.459593907532388e-12
28830,640,Sports,GPT-3 Embeddings,0.26828418413756167,2.3772807903054643e-11
28831,640,Sports,GPT-3.5,0.553299260957,2.037476524425156e-49
28832,640,Sports,GPT-4,0.7164907903354304,1.3580002441240313e-95
28833,640,Tools,GPT-3 Embeddings,0.10639033466014398,0.029254078087510613
28834,640,Tools,GPT-3.5,0.5602938331197186,4.3808189047946806e-36
28835,640,Tools,GPT-4,0.7406157625792589,3.4815225574813875e-74
28836,640,Vegetables,GPT-3 Embeddings,0.18260066611774983,6.752118531337704e-06
28837,640,Vegetables,GPT-3.5,0.4571394725643288,2.56618472713708e-32
28838,640,Vegetables,GPT-4,0.5306940962364494,6.818982151665568e-45
28839,640,Vehicles,GPT-3 Embeddings,0.5376419885741992,1.130833758213113e-42
28840,640,Vehicles,GPT-3.5,0.8051800601731737,6.5701306710557504e-127
28841,640,Vehicles,GPT-4,0.835543378763208,3.619571470048303e-145
28842,640,Weapons,GPT-3 Embeddings,0.37368908510106325,1.9301704722494947e-10
28843,640,Weapons,GPT-3.5,0.7546890923772962,2.4304646631138294e-51
28844,640,Weapons,GPT-4,0.8931435699732815,1.1025526737109222e-95
28845,641,Birds,GPT-3 Embeddings,0.24110310723240883,9.657303668171611e-09
28846,641,Birds,GPT-3.5,0.49185299759328727,5.741551618763076e-35
28847,641,Birds,GPT-4,0.5918044594857617,1.846621901079849e-53
28848,641,Clothing,GPT-3 Embeddings,0.29946423905170627,3.95819915056233e-17
28849,641,Clothing,GPT-3.5,0.544920489486129,1.1014001418700159e-59
28850,641,Clothing,GPT-4,0.6900209102596551,5.905355742908934e-108
28851,641,Fish,GPT-3 Embeddings,-0.08233673768455488,0.07706596707028086
28852,641,Fish,GPT-3.5,0.6237633614108804,3.549121849277022e-51
28853,641,Fish,GPT-4,0.7485170363242927,3.5599994205804487e-68
28854,641,Fruit,GPT-3 Embeddings,0.2508432284230353,2.5997697518263265e-12
28855,641,Fruit,GPT-3.5,0.5844676797582125,1.8420384679191204e-70
28856,641,Fruit,GPT-4,0.6827941823924241,7.038242555077577e-105
28857,641,Insects,GPT-3 Embeddings,0.32678703786465085,3.3358916669511445e-15
28858,641,Insects,GPT-3.5,0.6162501953974356,4.938976892562423e-59
28859,641,Insects,GPT-4,0.6097118464463485,1.705423127440505e-57
28860,641,KitchenUtensils,GPT-3 Embeddings,0.469976049112613,7.480858671590048e-46
28861,641,KitchenUtensils,GPT-3.5,0.6144047974839006,1.9345332198962673e-85
28862,641,KitchenUtensils,GPT-4,0.7479898277182173,2.375863405747234e-146
28863,641,Mammals,GPT-3 Embeddings,0.5692054499305084,1.0254586001733713e-48
28864,641,Mammals,GPT-3.5,0.7236685047211205,1.228699339836184e-90
28865,641,Mammals,GPT-4,0.7872596658051632,1.3972437235843826e-117
28866,641,MusicalInstruments,GPT-3 Embeddings,0.24469034828346325,1.0020485736351626e-07
28867,641,MusicalInstruments,GPT-3.5,0.644954399304154,1.0970485279389293e-55
28868,641,MusicalInstruments,GPT-4,0.7053840564558513,9.311024916932013e-71
28869,641,Professions,GPT-3 Embeddings,0.40667961860023205,2.4348790464924236e-29
28870,641,Professions,GPT-3.5,0.6072593894775308,5.78006776333365e-72
28871,641,Professions,GPT-4,0.6730616092799222,8.763676642078452e-94
28872,641,Reptiles,GPT-3 Embeddings,0.532009908147031,6.124850832133617e-19
28873,641,Reptiles,GPT-3.5,0.4704866423128613,1.269759058813522e-14
28874,641,Reptiles,GPT-4,0.5551875554486212,8.3174260537053e-21
28875,641,Sports,GPT-3 Embeddings,0.21417238105505393,1.1786716341418577e-07
28876,641,Sports,GPT-3.5,0.618691870683811,1.1545395186985948e-64
28877,641,Sports,GPT-4,0.7197813838888386,7.305241878071855e-97
28878,641,Tools,GPT-3 Embeddings,0.12011015552353703,0.013773664474996472
28879,641,Tools,GPT-3.5,0.6043805290137793,3.5340810727838365e-43
28880,641,Tools,GPT-4,0.7144740189408241,7.932620770263311e-67
28881,641,Vegetables,GPT-3 Embeddings,0.19088804097844933,2.484420494066688e-06
28882,641,Vegetables,GPT-3.5,0.39753869046071555,3.7399126493447425e-24
28883,641,Vegetables,GPT-4,0.49526047458463623,1.8786297735610638e-38
28884,641,Vehicles,GPT-3 Embeddings,0.5701141042319601,6.7172859908343934e-49
28885,641,Vehicles,GPT-3.5,0.8062871698699957,1.6202220389828733e-127
28886,641,Vehicles,GPT-4,0.8288170953271451,8.150371490346532e-141
28887,641,Weapons,GPT-3 Embeddings,0.3409722995170726,7.859844624969197e-09
28888,641,Weapons,GPT-3.5,0.7862229019836213,2.2151424977703462e-58
28889,641,Weapons,GPT-4,0.8749147587041786,5.232729308970925e-87
28890,642,Birds,GPT-3 Embeddings,0.28320577574671907,1.2185194120969024e-11
28891,642,Birds,GPT-3.5,0.5078117662484379,1.6038756451065154e-37
28892,642,Birds,GPT-4,0.5826402872306906,1.718490318089577e-51
28893,642,Clothing,GPT-3 Embeddings,0.2975203380796162,6.439263880962164e-17
28894,642,Clothing,GPT-3.5,0.5574867115072926,5.940356818117815e-63
28895,642,Clothing,GPT-4,0.6325603558121932,9.727106648941816e-86
28896,642,Fish,GPT-3 Embeddings,-0.15868753112417322,0.0006185780759135575
28897,642,Fish,GPT-3.5,0.6184853392832543,4.1695728399664452e-50
28898,642,Fish,GPT-4,0.7610768914943393,9.850454939342115e-72
28899,642,Fruit,GPT-3 Embeddings,0.24476747548615155,8.921727147383515e-12
28900,642,Fruit,GPT-3.5,0.5577833207325744,4.954269144263078e-63
28901,642,Fruit,GPT-4,0.6766109073295424,2.5676132626908234e-102
28902,642,Insects,GPT-3 Embeddings,0.35559499748306583,6.757201103414466e-18
28903,642,Insects,GPT-3.5,0.5941480812093913,5.658601038441096e-54
28904,642,Insects,GPT-4,0.6415083257147802,2.493653926473578e-65
28905,642,KitchenUtensils,GPT-3 Embeddings,0.4169370482047726,1.7247189119632265e-35
28906,642,KitchenUtensils,GPT-3.5,0.6128279069629986,6.817589687380856e-85
28907,642,KitchenUtensils,GPT-4,0.7679660372477087,6.873337322933278e-159
28908,642,Mammals,GPT-3 Embeddings,0.6466582983696921,1.0948483224220448e-66
28909,642,Mammals,GPT-3.5,0.7322443427475457,8.163461010474923e-94
28910,642,Mammals,GPT-4,0.7118064791312244,1.9571688102544517e-86
28911,642,MusicalInstruments,GPT-3 Embeddings,0.20548581319082537,8.492136448684136e-06
28912,642,MusicalInstruments,GPT-3.5,0.6445556948550372,1.3439576212081809e-55
28913,642,MusicalInstruments,GPT-4,0.7541773634065417,4.699785596337609e-86
28914,642,Professions,GPT-3 Embeddings,0.412074059433079,3.7525017135998804e-30
28915,642,Professions,GPT-3.5,0.6291807699038732,1.190020720574529e-78
28916,642,Professions,GPT-4,0.6830438755952574,1.3402561584693262e-97
28917,642,Reptiles,GPT-3 Embeddings,0.6682621602771904,2.0421705824401987e-32
28918,642,Reptiles,GPT-3.5,0.440452065296184,8.242773311497724e-13
28919,642,Reptiles,GPT-4,0.49121259736886425,5.564721334855122e-16
28920,642,Sports,GPT-3 Embeddings,0.25953502268686884,1.0824946750963798e-10
28921,642,Sports,GPT-3.5,0.5705265093590441,4.179778422503905e-53
28922,642,Sports,GPT-4,0.7255094189908384,4.074791611993744e-99
28923,642,Tools,GPT-3 Embeddings,0.11813345763445662,0.015423139992730862
28924,642,Tools,GPT-3.5,0.5804890283270537,3.357853848536731e-39
28925,642,Tools,GPT-4,0.762448585305119,4.784342561410744e-81
28926,642,Vegetables,GPT-3 Embeddings,0.1557092358052573,0.00012839884189973084
28927,642,Vegetables,GPT-3.5,0.440998793378968,6.065334267570969e-30
28928,642,Vegetables,GPT-4,0.5721574103740728,1.8224263208735925e-53
28929,642,Vehicles,GPT-3 Embeddings,0.5137278654632993,1.6735464434854452e-38
28930,642,Vehicles,GPT-3.5,0.7993407421554648,9.138083616282786e-124
28931,642,Vehicles,GPT-4,0.8484871383822488,3.9878823509181446e-154
28932,642,Weapons,GPT-3 Embeddings,0.3460684777577201,4.535027668124642e-09
28933,642,Weapons,GPT-3.5,0.7607176173039163,1.3320986536753049e-52
28934,642,Weapons,GPT-4,0.8777019520576071,3.042769180774846e-88
28935,643,Birds,GPT-3 Embeddings,0.159780442228709,0.00016342683682366705
28936,643,Birds,GPT-3.5,0.48465441855432817,7.373679703106548e-34
28937,643,Birds,GPT-4,0.6125660732864161,3.670954094058587e-58
28938,643,Clothing,GPT-3 Embeddings,0.3119428063555471,1.5930522296406258e-18
28939,643,Clothing,GPT-3.5,0.5956553328330249,8.719897931710738e-74
28940,643,Clothing,GPT-4,0.6236361460681217,1.0609775788772662e-82
28941,643,Fish,GPT-3 Embeddings,-0.09890511015697455,0.033558317859833604
28942,643,Fish,GPT-3.5,0.641388161301719,6.670076089632188e-55
28943,643,Fish,GPT-4,0.7467353695205892,1.0941635721646287e-67
28944,643,Fruit,GPT-3 Embeddings,0.18419383415043328,3.3999547092834335e-07
28945,643,Fruit,GPT-3.5,0.5965744068770882,4.587182399259316e-74
28946,643,Fruit,GPT-4,0.688529382957118,2.591456706125647e-107
28947,643,Insects,GPT-3 Embeddings,0.35446321353280125,8.728406027150917e-18
28948,643,Insects,GPT-3.5,0.5912727067883516,2.4118009867256194e-53
28949,643,Insects,GPT-4,0.5868625624859182,2.1669705276599295e-52
28950,643,KitchenUtensils,GPT-3 Embeddings,0.4624242832116822,2.9064067808502114e-44
28951,643,KitchenUtensils,GPT-3.5,0.628335488562049,2.0702546210937877e-90
