,argument_id,domain,conclusion_type,is_single_premise,premises,conclusion,human_raw_rating,gpt3_raw_rating,prompt_generator,gpt4_raw_rating,human_ranking,gpt3_ranking,gpt4_ranking,human_normalised_rating,gpt3_normalised_rating,gpt4_normalised_rating,drop,human_maxsim,gpt3_maxsim,gpt4_maxsim,human_meansim,gpt3_meansim,gpt4_meansim,human_scm,gpt3_scm,gpt4_scm
2997,"(('Mice',), 'Hamsters')",Mammals,Specific,True,"('Mice',)",Hamsters,5.368421052631579,89.98540055183652,S3-C1-A1-Q3-O1,75.0,109.0,34.0,4.0,0.1289940828402367,0.9597633136094674,0.9952662721893492,False,0.9710144927536232,0.9528985507246377,0.9710144927536232,0.9710144927536232,0.9528985507246377,0.9710144927536232,0.6177536231884058,0.6979921497584541,0.748641304347826
2998,"(('Mice',), 'Hamsters')",Mammals,Specific,True,"('Mice',)",Hamsters,5.368421052631579,89.98540055183652,S3-C1-A1-Q4-O1,85.0,109.0,34.0,2.0,0.1289940828402367,0.9597633136094674,0.9976331360946744,False,0.9710144927536232,0.9528985507246377,0.9710144927536232,0.9710144927536232,0.9528985507246377,0.9710144927536232,0.6177536231884058,0.6979921497584541,0.748641304347826
2999,"(('Mice',), 'Hamsters')",Mammals,Specific,True,"('Mice',)",Hamsters,5.368421052631579,89.98540055183652,S3-C1-A1-Q1-O1-T,80.0,109.0,34.0,3.0,0.1289940828402367,0.9597633136094674,0.9964497041420118,False,0.9710144927536232,0.9528985507246377,0.9710144927536232,0.9710144927536232,0.9528985507246377,0.9710144927536232,0.6177536231884058,0.6979921497584541,0.748641304347826
3000,"(('Mice',), 'Hippos')",Mammals,Specific,True,"('Mice',)",Hippos,12.8,79.74554252722693,S1-C1-A1-Q1-O1,50.0,40.0,106.0,4.0,0.0473372781065088,0.8745562130177514,0.9952662721893492,False,0.050724637681159424,0.018115942028985508,0.10144927536231885,0.050724637681159424,0.018115942028985508,0.10144927536231885,0.15760869565217392,0.23060084541062803,0.3138586956521739
3001,"(('Mice',), 'Hippos')",Mammals,Specific,True,"('Mice',)",Hippos,12.8,79.74554252722693,S3-C1-A1-Q1-O1,50.0,40.0,106.0,7.0,0.0473372781065088,0.8745562130177514,0.991715976331361,False,0.050724637681159424,0.018115942028985508,0.10144927536231885,0.050724637681159424,0.018115942028985508,0.10144927536231885,0.15760869565217392,0.23060084541062803,0.3138586956521739
3002,"(('Mice',), 'Hippos')",Mammals,Specific,True,"('Mice',)",Hippos,12.8,79.74554252722693,S3-C1-A1-Q3-O1,60.0,40.0,106.0,7.0,0.0473372781065088,0.8745562130177514,0.991715976331361,False,0.050724637681159424,0.018115942028985508,0.10144927536231885,0.050724637681159424,0.018115942028985508,0.10144927536231885,0.15760869565217392,0.23060084541062803,0.3138586956521739
3003,"(('Mice',), 'Hippos')",Mammals,Specific,True,"('Mice',)",Hippos,12.8,79.74554252722693,S3-C1-A1-Q4-O1,80.0,40.0,106.0,3.0,0.0473372781065088,0.8745562130177514,0.9964497041420118,False,0.050724637681159424,0.018115942028985508,0.10144927536231885,0.050724637681159424,0.018115942028985508,0.10144927536231885,0.15760869565217392,0.23060084541062803,0.3138586956521739
3004,"(('Mice',), 'Hippos')",Mammals,Specific,True,"('Mice',)",Hippos,12.8,79.74554252722693,S3-C1-A1-Q1-O1-T,50.0,40.0,106.0,8.0,0.0473372781065088,0.8745562130177514,0.9905325443786982,False,0.050724637681159424,0.018115942028985508,0.10144927536231885,0.050724637681159424,0.018115942028985508,0.10144927536231885,0.15760869565217392,0.23060084541062803,0.3138586956521739
3005,"(('Mice',), 'Horses')",Mammals,Specific,True,"('Mice',)",Horses,8.428571428571429,90.19817322237832,S1-C1-A1-Q1-O1,50.0,91.0,27.0,4.0,0.1076923076923077,0.9680473372781064,0.9952662721893492,False,0.12318840579710146,0.3333333333333333,0.5181159420289855,0.12318840579710146,0.3333333333333333,0.5181159420289855,0.19384057971014493,0.3882095410628019,0.5221920289855072
3006,"(('Mice',), 'Horses')",Mammals,Specific,True,"('Mice',)",Horses,8.428571428571429,90.19817322237832,S3-C1-A1-Q1-O1,60.0,91.0,27.0,6.0,0.1076923076923077,0.9680473372781064,0.9928994082840236,False,0.12318840579710146,0.3333333333333333,0.5181159420289855,0.12318840579710146,0.3333333333333333,0.5181159420289855,0.19384057971014493,0.3882095410628019,0.5221920289855072
3007,"(('Mice',), 'Horses')",Mammals,Specific,True,"('Mice',)",Horses,8.428571428571429,90.19817322237832,S3-C1-A1-Q3-O1,60.0,91.0,27.0,7.0,0.1076923076923077,0.9680473372781064,0.991715976331361,False,0.12318840579710146,0.3333333333333333,0.5181159420289855,0.12318840579710146,0.3333333333333333,0.5181159420289855,0.19384057971014493,0.3882095410628019,0.5221920289855072
3008,"(('Mice',), 'Horses')",Mammals,Specific,True,"('Mice',)",Horses,8.428571428571429,90.19817322237832,S3-C1-A1-Q4-O1,85.0,91.0,27.0,2.0,0.1076923076923077,0.9680473372781064,0.9976331360946744,False,0.12318840579710146,0.3333333333333333,0.5181159420289855,0.12318840579710146,0.3333333333333333,0.5181159420289855,0.19384057971014493,0.3882095410628019,0.5221920289855072
3009,"(('Mice',), 'Horses')",Mammals,Specific,True,"('Mice',)",Horses,8.428571428571429,90.19817322237832,S3-C1-A1-Q1-O1-T,50.0,91.0,27.0,8.0,0.1076923076923077,0.9680473372781064,0.9905325443786982,False,0.12318840579710146,0.3333333333333333,0.5181159420289855,0.12318840579710146,0.3333333333333333,0.5181159420289855,0.19384057971014493,0.3882095410628019,0.5221920289855072
3010,"(('Mice',), 'Rabbits')",Mammals,Specific,True,"('Mice',)",Rabbits,7.7,89.85829335689425,S1-C1-A1-Q1-O1,50.0,97.0,36.0,4.0,0.114792899408284,0.957396449704142,0.9952662721893492,False,0.6413043478260869,0.9347826086956522,0.9202898550724637,0.6413043478260869,0.9347826086956522,0.9202898550724637,0.4528985507246377,0.6889341787439613,0.7232789855072463
3011,"(('Mice',), 'Rabbits')",Mammals,Specific,True,"('Mice',)",Rabbits,7.7,89.85829335689425,S3-C1-A1-Q1-O1,60.0,97.0,36.0,6.0,0.114792899408284,0.957396449704142,0.9928994082840236,False,0.6413043478260869,0.9347826086956522,0.9202898550724637,0.6413043478260869,0.9347826086956522,0.9202898550724637,0.4528985507246377,0.6889341787439613,0.7232789855072463
3012,"(('Mice',), 'Rabbits')",Mammals,Specific,True,"('Mice',)",Rabbits,7.7,89.85829335689425,S3-C1-A1-Q3-O1,65.0,97.0,36.0,6.0,0.114792899408284,0.957396449704142,0.9928994082840236,False,0.6413043478260869,0.9347826086956522,0.9202898550724637,0.6413043478260869,0.9347826086956522,0.9202898550724637,0.4528985507246377,0.6889341787439613,0.7232789855072463
3013,"(('Mice',), 'Rabbits')",Mammals,Specific,True,"('Mice',)",Rabbits,7.7,89.85829335689425,S3-C1-A1-Q4-O1,80.0,97.0,36.0,3.0,0.114792899408284,0.957396449704142,0.9964497041420118,False,0.6413043478260869,0.9347826086956522,0.9202898550724637,0.6413043478260869,0.9347826086956522,0.9202898550724637,0.4528985507246377,0.6889341787439613,0.7232789855072463
3014,"(('Mice',), 'Rabbits')",Mammals,Specific,True,"('Mice',)",Rabbits,7.7,89.85829335689425,S3-C1-A1-Q1-O1-T,65.0,97.0,36.0,6.0,0.114792899408284,0.957396449704142,0.9928994082840236,False,0.6413043478260869,0.9347826086956522,0.9202898550724637,0.6413043478260869,0.9347826086956522,0.9202898550724637,0.4528985507246377,0.6889341787439613,0.7232789855072463
3015,"(('Mice',), 'Wolves')",Mammals,Specific,True,"('Mice',)",Wolves,14.666666666666666,89.41420239097118,S1-C1-A1-Q1-O1,50.0,18.0,46.0,4.0,0.0213017751479289,0.9455621301775148,0.9952662721893492,False,0.10869565217391304,0.532608695652174,0.572463768115942,0.10869565217391304,0.532608695652174,0.572463768115942,0.18659420289855072,0.4878472222222222,0.5493659420289855
3016,"(('Mice',), 'Wolves')",Mammals,Specific,True,"('Mice',)",Wolves,14.666666666666666,89.41420239097118,S3-C1-A1-Q1-O1,60.0,18.0,46.0,6.0,0.0213017751479289,0.9455621301775148,0.9928994082840236,False,0.10869565217391304,0.532608695652174,0.572463768115942,0.10869565217391304,0.532608695652174,0.572463768115942,0.18659420289855072,0.4878472222222222,0.5493659420289855
3017,"(('Mice',), 'Wolves')",Mammals,Specific,True,"('Mice',)",Wolves,14.666666666666666,89.41420239097118,S3-C1-A1-Q3-O1,60.0,18.0,46.0,7.0,0.0213017751479289,0.9455621301775148,0.991715976331361,False,0.10869565217391304,0.532608695652174,0.572463768115942,0.10869565217391304,0.532608695652174,0.572463768115942,0.18659420289855072,0.4878472222222222,0.5493659420289855
3018,"(('Mice',), 'Wolves')",Mammals,Specific,True,"('Mice',)",Wolves,14.666666666666666,89.41420239097118,S3-C1-A1-Q4-O1,85.0,18.0,46.0,2.0,0.0213017751479289,0.9455621301775148,0.9976331360946744,False,0.10869565217391304,0.532608695652174,0.572463768115942,0.10869565217391304,0.532608695652174,0.572463768115942,0.18659420289855072,0.4878472222222222,0.5493659420289855
3019,"(('Mice',), 'Wolves')",Mammals,Specific,True,"('Mice',)",Wolves,14.666666666666666,89.41420239097118,S3-C1-A1-Q1-O1-T,50.0,18.0,46.0,8.0,0.0213017751479289,0.9455621301775148,0.9905325443786982,False,0.10869565217391304,0.532608695652174,0.572463768115942,0.10869565217391304,0.532608695652174,0.572463768115942,0.18659420289855072,0.4878472222222222,0.5493659420289855
3020,"(('Mopeds', 'Airplanes'), 'All vehicles')",Vehicles,General,False,"('Mopeds', 'Airplanes')",All vehicles,5.1,63.99519343815939,S1-C1-A1-Q1-O1,60.0,21.0,42.0,2.0,0.042,0.916,0.996,False,,,,,,,0.6278683574879227,0.6091485507246377,0.6242451690821257
3021,"(('Mopeds', 'Airplanes'), 'All vehicles')",Vehicles,General,False,"('Mopeds', 'Airplanes')",All vehicles,5.1,63.99519343815939,S3-C1-A1-Q1-O1,60.0,21.0,42.0,2.0,0.042,0.916,0.996,False,,,,,,,0.6278683574879227,0.6091485507246377,0.6242451690821257
3022,"(('Mopeds', 'Airplanes'), 'All vehicles')",Vehicles,General,False,"('Mopeds', 'Airplanes')",All vehicles,5.1,63.99519343815939,S3-C1-A1-Q3-O1,60.0,21.0,42.0,2.0,0.042,0.916,0.996,False,,,,,,,0.6278683574879227,0.6091485507246377,0.6242451690821257
3023,"(('Mopeds', 'Airplanes'), 'All vehicles')",Vehicles,General,False,"('Mopeds', 'Airplanes')",All vehicles,5.1,63.99519343815939,S3-C1-A1-Q4-O1,70.0,21.0,42.0,5.0,0.042,0.916,0.99,False,,,,,,,0.6278683574879227,0.6091485507246377,0.6242451690821257
3024,"(('Mopeds', 'Airplanes'), 'All vehicles')",Vehicles,General,False,"('Mopeds', 'Airplanes')",All vehicles,5.1,63.99519343815939,S3-C1-A1-Q1-O1-T,50.0,21.0,42.0,4.0,0.042,0.916,0.992,False,,,,,,,0.6278683574879227,0.6091485507246377,0.6242451690821257
3025,"(('Mopeds', 'Bicycles'), 'Submarines')",Vehicles,Specific,False,"('Mopeds', 'Bicycles')",Submarines,7.6,10.344351299088473,S1-C1-A1-Q1-O1,50.0,11.0,99.0,5.0,0.022,0.802,0.99,False,0.10869565217391304,0.25,0.036231884057971016,0.07608695652173914,0.12681159420289856,0.018115942028985508,0.3258605072463769,0.3917572463768116,0.2752113526570048
3026,"(('Mopeds', 'Bicycles'), 'Submarines')",Vehicles,Specific,False,"('Mopeds', 'Bicycles')",Submarines,7.6,10.344351299088473,S3-C1-A1-Q1-O1,40.0,11.0,99.0,6.0,0.022,0.802,0.988,False,0.10869565217391304,0.25,0.036231884057971016,0.07608695652173914,0.12681159420289856,0.018115942028985508,0.3258605072463769,0.3917572463768116,0.2752113526570048
3027,"(('Mopeds', 'Bicycles'), 'Submarines')",Vehicles,Specific,False,"('Mopeds', 'Bicycles')",Submarines,7.6,10.344351299088473,S3-C1-A1-Q3-O1,40.0,11.0,99.0,9.0,0.022,0.802,0.982,False,0.10869565217391304,0.25,0.036231884057971016,0.07608695652173914,0.12681159420289856,0.018115942028985508,0.3258605072463769,0.3917572463768116,0.2752113526570048
3028,"(('Mopeds', 'Bicycles'), 'Submarines')",Vehicles,Specific,False,"('Mopeds', 'Bicycles')",Submarines,7.6,10.344351299088473,S3-C1-A1-Q4-O1,67.0,11.0,99.0,7.0,0.022,0.802,0.986,False,0.10869565217391304,0.25,0.036231884057971016,0.07608695652173914,0.12681159420289856,0.018115942028985508,0.3258605072463769,0.3917572463768116,0.2752113526570048
3029,"(('Mopeds', 'Bicycles'), 'Submarines')",Vehicles,Specific,False,"('Mopeds', 'Bicycles')",Submarines,7.6,10.344351299088473,S3-C1-A1-Q1-O1-T,40.0,11.0,99.0,8.0,0.022,0.802,0.984,False,0.10869565217391304,0.25,0.036231884057971016,0.07608695652173914,0.12681159420289856,0.018115942028985508,0.3258605072463769,0.3917572463768116,0.2752113526570048
3030,"(('Mopeds', 'Cars'), 'Motorbikes')",Vehicles,Specific,False,"('Mopeds', 'Cars')",Motorbikes,2.7,91.07253579467256,S1-C1-A1-Q1-O1,70.0,58.0,8.0,3.0,0.116,0.984,0.994,False,0.9963768115942029,0.9818840579710145,0.927536231884058,0.8840579710144927,0.9746376811594203,0.9094202898550725,0.8516002415458936,0.8587711352657006,0.8511473429951691
3031,"(('Mopeds', 'Cars'), 'Motorbikes')",Vehicles,Specific,False,"('Mopeds', 'Cars')",Motorbikes,2.7,91.07253579467256,S3-C1-A1-Q1-O1,75.0,58.0,8.0,2.0,0.116,0.984,0.996,False,0.9963768115942029,0.9818840579710145,0.927536231884058,0.8840579710144927,0.9746376811594203,0.9094202898550725,0.8516002415458936,0.8587711352657006,0.8511473429951691
3032,"(('Mopeds', 'Cars'), 'Motorbikes')",Vehicles,Specific,False,"('Mopeds', 'Cars')",Motorbikes,2.7,91.07253579467256,S3-C1-A1-Q3-O1,85.0,58.0,8.0,2.0,0.116,0.984,0.996,False,0.9963768115942029,0.9818840579710145,0.927536231884058,0.8840579710144927,0.9746376811594203,0.9094202898550725,0.8516002415458936,0.8587711352657006,0.8511473429951691
3033,"(('Mopeds', 'Cars'), 'Motorbikes')",Vehicles,Specific,False,"('Mopeds', 'Cars')",Motorbikes,2.7,91.07253579467256,S3-C1-A1-Q4-O1,90.0,58.0,8.0,2.0,0.116,0.984,0.996,False,0.9963768115942029,0.9818840579710145,0.927536231884058,0.8840579710144927,0.9746376811594203,0.9094202898550725,0.8516002415458936,0.8587711352657006,0.8511473429951691
3034,"(('Mopeds', 'Cars'), 'Motorbikes')",Vehicles,Specific,False,"('Mopeds', 'Cars')",Motorbikes,2.7,91.07253579467256,S3-C1-A1-Q1-O1-T,85.0,58.0,8.0,2.0,0.116,0.984,0.996,False,0.9963768115942029,0.9818840579710145,0.927536231884058,0.8840579710144927,0.9746376811594203,0.9094202898550725,0.8516002415458936,0.8587711352657006,0.8511473429951691
3035,"(('Mopeds', 'Helicopters'), 'Skateboards')",Vehicles,Specific,False,"('Mopeds', 'Helicopters')",Skateboards,6.444444444444445,71.59799058246848,S1-C1-A1-Q1-O1,50.0,20.0,71.0,5.0,0.04,0.858,0.99,False,0.45652173913043476,0.5289855072463768,0.6304347826086957,0.24456521739130432,0.28260869565217395,0.322463768115942,0.517361111111111,0.5482336956521738,0.5791062801932367
3036,"(('Mopeds', 'Helicopters'), 'Skateboards')",Vehicles,Specific,False,"('Mopeds', 'Helicopters')",Skateboards,6.444444444444445,71.59799058246848,S3-C1-A1-Q1-O1,60.0,20.0,71.0,5.0,0.04,0.858,0.99,False,0.45652173913043476,0.5289855072463768,0.6304347826086957,0.24456521739130432,0.28260869565217395,0.322463768115942,0.517361111111111,0.5482336956521738,0.5791062801932367
3037,"(('Mopeds', 'Helicopters'), 'Skateboards')",Vehicles,Specific,False,"('Mopeds', 'Helicopters')",Skateboards,6.444444444444445,71.59799058246848,S3-C1-A1-Q3-O1,50.0,20.0,71.0,8.0,0.04,0.858,0.984,False,0.45652173913043476,0.5289855072463768,0.6304347826086957,0.24456521739130432,0.28260869565217395,0.322463768115942,0.517361111111111,0.5482336956521738,0.5791062801932367
3038,"(('Mopeds', 'Helicopters'), 'Skateboards')",Vehicles,Specific,False,"('Mopeds', 'Helicopters')",Skateboards,6.444444444444445,71.59799058246848,S3-C1-A1-Q4-O1,85.0,20.0,71.0,3.0,0.04,0.858,0.994,False,0.45652173913043476,0.5289855072463768,0.6304347826086957,0.24456521739130432,0.28260869565217395,0.322463768115942,0.517361111111111,0.5482336956521738,0.5791062801932367
3039,"(('Mopeds', 'Helicopters'), 'Skateboards')",Vehicles,Specific,False,"('Mopeds', 'Helicopters')",Skateboards,6.444444444444445,71.59799058246848,S3-C1-A1-Q1-O1-T,45.0,20.0,71.0,7.0,0.04,0.858,0.986,False,0.45652173913043476,0.5289855072463768,0.6304347826086957,0.24456521739130432,0.28260869565217395,0.322463768115942,0.517361111111111,0.5482336956521738,0.5791062801932367
3040,"(('Mopeds', 'Trucks'), 'All vehicles')",Vehicles,General,False,"('Mopeds', 'Trucks')",All vehicles,4.6,90.7144233022762,S1-C1-A1-Q1-O1,60.0,28.0,11.0,2.0,0.056,0.978,0.996,False,,,,,,,0.6971618357487923,0.6530797101449275,0.6915760869565218
3041,"(('Mopeds', 'Trucks'), 'All vehicles')",Vehicles,General,False,"('Mopeds', 'Trucks')",All vehicles,4.6,90.7144233022762,S3-C1-A1-Q1-O1,70.0,28.0,11.0,1.0,0.056,0.978,0.998,False,,,,,,,0.6971618357487923,0.6530797101449275,0.6915760869565218
3042,"(('Mopeds', 'Trucks'), 'All vehicles')",Vehicles,General,False,"('Mopeds', 'Trucks')",All vehicles,4.6,90.7144233022762,S3-C1-A1-Q3-O1,60.0,28.0,11.0,2.0,0.056,0.978,0.996,False,,,,,,,0.6971618357487923,0.6530797101449275,0.6915760869565218
3043,"(('Mopeds', 'Trucks'), 'All vehicles')",Vehicles,General,False,"('Mopeds', 'Trucks')",All vehicles,4.6,90.7144233022762,S3-C1-A1-Q4-O1,85.0,28.0,11.0,2.0,0.056,0.978,0.996,False,,,,,,,0.6971618357487923,0.6530797101449275,0.6915760869565218
3044,"(('Mopeds', 'Trucks'), 'All vehicles')",Vehicles,General,False,"('Mopeds', 'Trucks')",All vehicles,4.6,90.7144233022762,S3-C1-A1-Q1-O1-T,55.0,28.0,11.0,3.0,0.056,0.978,0.994,False,,,,,,,0.6971618357487923,0.6530797101449275,0.6915760869565218
3045,"(('Mopeds',), 'All vehicles')",Vehicles,General,True,"('Mopeds',)",All vehicles,8.171717171717171,37.41253463346352,S1-C1-A1-Q1-O1,50.0,14.0,19.0,1.0,0.1166666666666666,0.8416666666666667,0.9916666666666668,False,,,,,,,0.44353864734299514,0.46316425120772947,0.40172101449275366
3046,"(('Mopeds',), 'All vehicles')",Vehicles,General,True,"('Mopeds',)",All vehicles,8.171717171717171,37.41253463346352,S3-C1-A1-Q1-O1,40.0,14.0,19.0,3.0,0.1166666666666666,0.8416666666666667,0.975,False,,,,,,,0.44353864734299514,0.46316425120772947,0.40172101449275366
3047,"(('Mopeds',), 'All vehicles')",Vehicles,General,True,"('Mopeds',)",All vehicles,8.171717171717171,37.41253463346352,S3-C1-A1-Q3-O1,30.0,14.0,19.0,3.0,0.1166666666666666,0.8416666666666667,0.975,False,,,,,,,0.44353864734299514,0.46316425120772947,0.40172101449275366
3048,"(('Mopeds',), 'All vehicles')",Vehicles,General,True,"('Mopeds',)",All vehicles,8.171717171717171,37.41253463346352,S3-C1-A1-Q4-O1,70.0,14.0,19.0,4.0,0.1166666666666666,0.8416666666666667,0.9666666666666668,False,,,,,,,0.44353864734299514,0.46316425120772947,0.40172101449275366
3049,"(('Mopeds',), 'All vehicles')",Vehicles,General,True,"('Mopeds',)",All vehicles,8.171717171717171,37.41253463346352,S3-C1-A1-Q1-O1-T,35.0,14.0,19.0,2.0,0.1166666666666666,0.8416666666666667,0.9833333333333332,False,,,,,,,0.44353864734299514,0.46316425120772947,0.40172101449275366
3050,"(('Mopeds',), 'Cars')",Vehicles,Specific,True,"('Mopeds',)",Cars,7.4,98.11309212804804,S1-C1-A1-Q1-O1,50.0,102.0,2.0,5.0,0.1221556886227544,0.9976047904191616,0.994011976047904,False,0.822463768115942,0.7898550724637681,0.855072463768116,0.822463768115942,0.7898550724637681,0.855072463768116,0.6330012077294686,0.6265096618357487,0.6283967391304348
3051,"(('Mopeds',), 'Cars')",Vehicles,Specific,True,"('Mopeds',)",Cars,7.4,98.11309212804804,S3-C1-A1-Q1-O1,60.0,102.0,2.0,8.0,0.1221556886227544,0.9976047904191616,0.9904191616766468,False,0.822463768115942,0.7898550724637681,0.855072463768116,0.822463768115942,0.7898550724637681,0.855072463768116,0.6330012077294686,0.6265096618357487,0.6283967391304348
3052,"(('Mopeds',), 'Cars')",Vehicles,Specific,True,"('Mopeds',)",Cars,7.4,98.11309212804804,S3-C1-A1-Q3-O1,70.0,102.0,2.0,7.0,0.1221556886227544,0.9976047904191616,0.991616766467066,False,0.822463768115942,0.7898550724637681,0.855072463768116,0.822463768115942,0.7898550724637681,0.855072463768116,0.6330012077294686,0.6265096618357487,0.6283967391304348
3053,"(('Mopeds',), 'Cars')",Vehicles,Specific,True,"('Mopeds',)",Cars,7.4,98.11309212804804,S3-C1-A1-Q4-O1,90.0,102.0,2.0,3.0,0.1221556886227544,0.9976047904191616,0.9964071856287424,False,0.822463768115942,0.7898550724637681,0.855072463768116,0.822463768115942,0.7898550724637681,0.855072463768116,0.6330012077294686,0.6265096618357487,0.6283967391304348
3054,"(('Mopeds',), 'Cars')",Vehicles,Specific,True,"('Mopeds',)",Cars,7.4,98.11309212804804,S3-C1-A1-Q1-O1-T,65.0,102.0,2.0,7.0,0.1221556886227544,0.9976047904191616,0.991616766467066,False,0.822463768115942,0.7898550724637681,0.855072463768116,0.822463768115942,0.7898550724637681,0.855072463768116,0.6330012077294686,0.6265096618357487,0.6283967391304348
3055,"(('Mopeds',), 'Jeeps')",Vehicles,Specific,True,"('Mopeds',)",Jeeps,10.5,88.16862395391466,S1-C1-A1-Q1-O1,50.0,70.0,46.0,5.0,0.0838323353293413,0.9449101796407186,0.994011976047904,False,0.7101449275362319,0.5,0.4891304347826087,0.7101449275362319,0.5,0.4891304347826087,0.5768417874396136,0.4815821256038647,0.44542572463768115
3056,"(('Mopeds',), 'Jeeps')",Vehicles,Specific,True,"('Mopeds',)",Jeeps,10.5,88.16862395391466,S3-C1-A1-Q1-O1,50.0,70.0,46.0,9.0,0.0838323353293413,0.9449101796407186,0.9892215568862276,False,0.7101449275362319,0.5,0.4891304347826087,0.7101449275362319,0.5,0.4891304347826087,0.5768417874396136,0.4815821256038647,0.44542572463768115
3057,"(('Mopeds',), 'Jeeps')",Vehicles,Specific,True,"('Mopeds',)",Jeeps,10.5,88.16862395391466,S3-C1-A1-Q3-O1,60.0,70.0,46.0,9.0,0.0838323353293413,0.9449101796407186,0.9892215568862276,False,0.7101449275362319,0.5,0.4891304347826087,0.7101449275362319,0.5,0.4891304347826087,0.5768417874396136,0.4815821256038647,0.44542572463768115
3058,"(('Mopeds',), 'Jeeps')",Vehicles,Specific,True,"('Mopeds',)",Jeeps,10.5,88.16862395391466,S3-C1-A1-Q4-O1,85.0,70.0,46.0,4.0,0.0838323353293413,0.9449101796407186,0.9952095808383232,False,0.7101449275362319,0.5,0.4891304347826087,0.7101449275362319,0.5,0.4891304347826087,0.5768417874396136,0.4815821256038647,0.44542572463768115
