,pid,tid,domain,conclusion_type,is_osherson,premises,conclusion,rating,argument,is_single_premise,is_control,cut_participant
1084,44,27,Mammals,General,False,"('Horses', 'Hamsters')",All mammals,50,"(('Horses', 'Hamsters'), 'All mammals')",False,False,False
1085,44,28,Mammals,General,False,"('Elephants', 'Llamas')",All mammals,51,"(('Elephants', 'Llamas'), 'All mammals')",False,False,False
1086,44,29,Mammals,General,False,"('Elephants', 'Hedgehogs')",All mammals,51,"(('Elephants', 'Hedgehogs'), 'All mammals')",False,False,False
1087,44,3,Mammals,General,False,"('Lions',)",All mammals,88,"(('Lions',), 'All mammals')",True,False,False
1088,44,30,Mammals,General,False,"('Cats', 'Cows')",All mammals,51,"(('Cats', 'Cows'), 'All mammals')",False,False,False
1089,44,31,Mammals,General,False,"('Giraffes', 'Hippos')",All mammals,51,"(('Giraffes', 'Hippos'), 'All mammals')",False,False,False
1090,44,32,Mammals,General,False,"('All animals', 'All organisms')",All mammals,51,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1091,44,33,Mammals,General,False,"('Mice', 'Squirrels')",All mammals,51,"(('Mice', 'Squirrels'), 'All mammals')",False,False,False
1092,44,34,Mammals,General,False,"('Dogs', 'Hedgehogs')",All mammals,51,"(('Dogs', 'Hedgehogs'), 'All mammals')",False,False,False
1093,44,35,Mammals,General,False,"('Mice', 'Llamas')",All mammals,55,"(('Mice', 'Llamas'), 'All mammals')",False,False,False
1094,44,36,Mammals,General,False,"('Rabbits', 'Hedgehogs')",All mammals,55,"(('Rabbits', 'Hedgehogs'), 'All mammals')",False,False,False
1095,44,37,Mammals,General,False,"('Lions', 'Zebras')",All mammals,56,"(('Lions', 'Zebras'), 'All mammals')",False,False,False
1096,44,4,Mammals,General,False,"('Hamsters',)",All mammals,90,"(('Hamsters',), 'All mammals')",True,False,False
1097,44,5,Mammals,General,False,"('Beavers',)",All mammals,91,"(('Beavers',), 'All mammals')",True,False,False
1098,44,6,Mammals,General,False,"('Rabbits',)",All mammals,90,"(('Rabbits',), 'All mammals')",True,False,False
1099,44,7,Mammals,General,False,"('Tigers',)",All mammals,91,"(('Tigers',), 'All mammals')",True,False,False
1100,44,8,Mammals,General,False,"('All animals',)",All mammals,50,"(('All animals',), 'All mammals')",True,True,False
1101,44,9,Mammals,General,False,"('Donkeys',)",All mammals,88,"(('Donkeys',), 'All mammals')",True,False,False
1102,465,0,Mammals,General,False,"('Squirrels', 'Sheep')",All mammals,37,"(('Squirrels', 'Sheep'), 'All mammals')",False,False,False
1103,465,1,Mammals,General,False,"('Rhinos', 'Donkeys')",All mammals,37,"(('Rhinos', 'Donkeys'), 'All mammals')",False,False,False
1104,465,10,Mammals,General,False,"('Cows', 'Squirrels')",All mammals,28,"(('Cows', 'Squirrels'), 'All mammals')",False,False,False
1105,465,11,Mammals,General,False,"('Cats',)",All mammals,58,"(('Cats',), 'All mammals')",True,False,False
1106,465,12,Mammals,General,False,"('Sheep',)",All mammals,56,"(('Sheep',), 'All mammals')",True,False,False
1107,465,13,Mammals,General,False,"('Tigers',)",All mammals,57,"(('Tigers',), 'All mammals')",True,False,False
1108,465,14,Mammals,General,False,"('Rabbits',)",All mammals,59,"(('Rabbits',), 'All mammals')",True,False,False
1109,465,15,Mammals,General,False,"('Hippos',)",All mammals,60,"(('Hippos',), 'All mammals')",True,False,False
1110,465,16,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
1111,465,17,Mammals,General,False,"('Dogs',)",All mammals,82,"(('Dogs',), 'All mammals')",True,False,False
1112,465,18,Mammals,General,False,"('Foxes',)",All mammals,71,"(('Foxes',), 'All mammals')",True,False,False
1113,465,19,Mammals,General,False,"('Mice',)",All mammals,33,"(('Mice',), 'All mammals')",True,False,False
1114,465,2,Mammals,General,False,"('Elephants', 'Camels')",All mammals,38,"(('Elephants', 'Camels'), 'All mammals')",False,False,False
1115,465,20,Mammals,General,False,"('Giraffes',)",All mammals,68,"(('Giraffes',), 'All mammals')",True,False,False
1116,465,21,Mammals,General,False,"('Zebras',)",All mammals,51,"(('Zebras',), 'All mammals')",True,False,False
1117,465,22,Mammals,General,False,"('Lions',)",All mammals,55,"(('Lions',), 'All mammals')",True,False,False
1118,465,23,Mammals,General,False,"('Beavers',)",All mammals,61,"(('Beavers',), 'All mammals')",True,False,False
1119,465,24,Mammals,General,False,"('All living things',)",All mammals,98,"(('All living things',), 'All mammals')",True,True,False
1120,465,25,Mammals,General,False,"('Hedgehogs',)",All mammals,0,"(('Hedgehogs',), 'All mammals')",True,False,False
1121,465,26,Mammals,General,False,"('Elephants',)",All mammals,68,"(('Elephants',), 'All mammals')",True,False,False
1122,465,27,Mammals,General,False,"('Hamsters',)",All mammals,68,"(('Hamsters',), 'All mammals')",True,False,False
1123,465,28,Mammals,General,False,"('Deer',)",All mammals,49,"(('Deer',), 'All mammals')",True,False,False
1124,465,29,Mammals,General,False,"('Squirrels',)",All mammals,27,"(('Squirrels',), 'All mammals')",True,False,False
1125,465,3,Mammals,General,False,"('Wolves', 'Horses')",All mammals,56,"(('Wolves', 'Horses'), 'All mammals')",False,False,False
1126,465,30,Mammals,General,False,"('Camels',)",All mammals,61,"(('Camels',), 'All mammals')",True,False,False
1127,465,31,Mammals,General,False,"('Wolves',)",All mammals,72,"(('Wolves',), 'All mammals')",True,False,False
1128,465,32,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
1129,465,33,Mammals,General,False,"('Horses',)",All mammals,65,"(('Horses',), 'All mammals')",True,False,False
1130,465,34,Mammals,General,False,"('Llamas',)",All mammals,63,"(('Llamas',), 'All mammals')",True,False,False
1131,465,35,Mammals,General,False,"('Donkeys',)",All mammals,60,"(('Donkeys',), 'All mammals')",True,False,False
1132,465,36,Mammals,General,False,"('Cows',)",All mammals,75,"(('Cows',), 'All mammals')",True,False,False
1133,465,37,Mammals,General,False,"('Rhinos',)",All mammals,62,"(('Rhinos',), 'All mammals')",True,False,False
1134,465,4,Mammals,General,False,"('Hamsters', 'Deer')",All mammals,44,"(('Hamsters', 'Deer'), 'All mammals')",False,False,False
1135,465,5,Mammals,General,False,"('Donkeys', 'Giraffes')",All mammals,47,"(('Donkeys', 'Giraffes'), 'All mammals')",False,False,False
1136,465,6,Mammals,General,False,"('Hedgehogs', 'Beavers')",All mammals,30,"(('Hedgehogs', 'Beavers'), 'All mammals')",False,False,False
1137,465,7,Mammals,General,False,"('Hippos', 'Elephants')",All mammals,57,"(('Hippos', 'Elephants'), 'All mammals')",False,False,False
1138,465,8,Mammals,General,False,"('All animals', 'All organisms')",All mammals,16,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1139,465,9,Mammals,General,False,"('Zebras', 'Cats')",All mammals,21,"(('Zebras', 'Cats'), 'All mammals')",False,False,False
1140,467,0,Mammals,General,False,"('Wolves', 'Horses')",All mammals,59,"(('Wolves', 'Horses'), 'All mammals')",False,False,False
1141,467,1,Mammals,General,False,"('Zebras', 'Cats')",All mammals,59,"(('Zebras', 'Cats'), 'All mammals')",False,False,False
1142,467,10,Mammals,General,False,"('Squirrels', 'Sheep')",All mammals,58,"(('Squirrels', 'Sheep'), 'All mammals')",False,False,False
1143,467,11,Mammals,General,False,"('Mice',)",All mammals,17,"(('Mice',), 'All mammals')",True,False,False
1144,467,12,Mammals,General,False,"('Dogs',)",All mammals,45,"(('Dogs',), 'All mammals')",True,False,False
1145,467,13,Mammals,General,False,"('Rabbits',)",All mammals,53,"(('Rabbits',), 'All mammals')",True,False,False
1146,467,14,Mammals,General,False,"('Wolves',)",All mammals,52,"(('Wolves',), 'All mammals')",True,False,False
1147,467,15,Mammals,General,False,"('Giraffes',)",All mammals,40,"(('Giraffes',), 'All mammals')",True,False,False
1148,467,16,Mammals,General,False,"('All animals',)",All mammals,99,"(('All animals',), 'All mammals')",True,True,False
1149,467,17,Mammals,General,False,"('Elephants',)",All mammals,56,"(('Elephants',), 'All mammals')",True,False,False
1150,467,18,Mammals,General,False,"('Zebras',)",All mammals,41,"(('Zebras',), 'All mammals')",True,False,False
1151,467,19,Mammals,General,False,"('Beavers',)",All mammals,58,"(('Beavers',), 'All mammals')",True,False,False
1152,467,2,Mammals,General,False,"('Hippos', 'Elephants')",All mammals,57,"(('Hippos', 'Elephants'), 'All mammals')",False,False,False
1153,467,20,Mammals,General,False,"('Donkeys',)",All mammals,57,"(('Donkeys',), 'All mammals')",True,False,False
1154,467,21,Mammals,General,False,"('Deer',)",All mammals,44,"(('Deer',), 'All mammals')",True,False,False
1155,467,22,Mammals,General,False,"('Llamas',)",All mammals,56,"(('Llamas',), 'All mammals')",True,False,False
1156,467,23,Mammals,General,False,"('Foxes',)",All mammals,54,"(('Foxes',), 'All mammals')",True,False,False
1157,467,24,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
1158,467,25,Mammals,General,False,"('Squirrels',)",All mammals,47,"(('Squirrels',), 'All mammals')",True,False,False
1159,467,26,Mammals,General,False,"('Camels',)",All mammals,38,"(('Camels',), 'All mammals')",True,False,False
1160,467,27,Mammals,General,False,"('Rhinos',)",All mammals,51,"(('Rhinos',), 'All mammals')",True,False,False
1161,467,28,Mammals,General,False,"('Cows',)",All mammals,54,"(('Cows',), 'All mammals')",True,False,False
1162,467,29,Mammals,General,False,"('Cats',)",All mammals,54,"(('Cats',), 'All mammals')",True,False,False
1163,467,3,Mammals,General,False,"('Donkeys', 'Giraffes')",All mammals,55,"(('Donkeys', 'Giraffes'), 'All mammals')",False,False,False
1164,467,30,Mammals,General,False,"('Hippos',)",All mammals,52,"(('Hippos',), 'All mammals')",True,False,False
1165,467,31,Mammals,General,False,"('Hedgehogs',)",All mammals,55,"(('Hedgehogs',), 'All mammals')",True,False,False
1166,467,32,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
1167,467,33,Mammals,General,False,"('Lions',)",All mammals,56,"(('Lions',), 'All mammals')",True,False,False
1168,467,34,Mammals,General,False,"('Horses',)",All mammals,59,"(('Horses',), 'All mammals')",True,False,False
1169,467,35,Mammals,General,False,"('Tigers',)",All mammals,55,"(('Tigers',), 'All mammals')",True,False,False
1170,467,36,Mammals,General,False,"('Hamsters',)",All mammals,42,"(('Hamsters',), 'All mammals')",True,False,False
1171,467,37,Mammals,General,False,"('Sheep',)",All mammals,42,"(('Sheep',), 'All mammals')",True,False,False
1172,467,4,Mammals,General,False,"('Elephants', 'Camels')",All mammals,55,"(('Elephants', 'Camels'), 'All mammals')",False,False,False
1173,467,5,Mammals,General,False,"('Rhinos', 'Donkeys')",All mammals,55,"(('Rhinos', 'Donkeys'), 'All mammals')",False,False,False
1174,467,6,Mammals,General,False,"('Hedgehogs', 'Beavers')",All mammals,55,"(('Hedgehogs', 'Beavers'), 'All mammals')",False,False,False
1175,467,7,Mammals,General,False,"('Cows', 'Squirrels')",All mammals,35,"(('Cows', 'Squirrels'), 'All mammals')",False,False,False
1176,467,8,Mammals,General,False,"('All animals', 'All organisms')",All mammals,79,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1177,467,9,Mammals,General,False,"('Hamsters', 'Deer')",All mammals,41,"(('Hamsters', 'Deer'), 'All mammals')",False,False,False
1178,495,0,Mammals,General,False,"('Tigers', 'Hamsters')",All mammals,13,"(('Tigers', 'Hamsters'), 'All mammals')",False,False,False
1179,495,1,Mammals,General,False,"('Beavers', 'Mice')",All mammals,14,"(('Beavers', 'Mice'), 'All mammals')",False,False,False
1180,495,10,Mammals,General,False,"('Deer', 'Rhinos')",All mammals,21,"(('Deer', 'Rhinos'), 'All mammals')",False,False,False
1181,495,11,Mammals,General,False,"('Tigers',)",All mammals,8,"(('Tigers',), 'All mammals')",True,False,False
1182,495,12,Mammals,General,False,"('Horses',)",All mammals,6,"(('Horses',), 'All mammals')",True,False,False
1183,495,13,Mammals,General,False,"('Hamsters',)",All mammals,9,"(('Hamsters',), 'All mammals')",True,False,False
1184,495,14,Mammals,General,False,"('Lions',)",All mammals,9,"(('Lions',), 'All mammals')",True,False,False
1185,495,15,Mammals,General,False,"('Donkeys',)",All mammals,10,"(('Donkeys',), 'All mammals')",True,False,False
1186,495,16,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
1187,495,17,Mammals,General,False,"('Hedgehogs',)",All mammals,3,"(('Hedgehogs',), 'All mammals')",True,False,False
1188,495,18,Mammals,General,False,"('Hippos',)",All mammals,6,"(('Hippos',), 'All mammals')",True,False,False
1189,495,19,Mammals,General,False,"('Beavers',)",All mammals,7,"(('Beavers',), 'All mammals')",True,False,False
1190,495,2,Mammals,General,False,"('Foxes', 'Hamsters')",All mammals,11,"(('Foxes', 'Hamsters'), 'All mammals')",False,False,False
1191,495,20,Mammals,General,False,"('Cows',)",All mammals,4,"(('Cows',), 'All mammals')",True,False,False
1192,495,21,Mammals,General,False,"('Rabbits',)",All mammals,11,"(('Rabbits',), 'All mammals')",True,False,False
1193,495,22,Mammals,General,False,"('Camels',)",All mammals,4,"(('Camels',), 'All mammals')",True,False,False
1194,495,23,Mammals,General,False,"('Sheep',)",All mammals,5,"(('Sheep',), 'All mammals')",True,False,False
1195,495,24,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
1196,495,25,Mammals,General,False,"('Cats',)",All mammals,11,"(('Cats',), 'All mammals')",True,False,False
1197,495,26,Mammals,General,False,"('Wolves',)",All mammals,11,"(('Wolves',), 'All mammals')",True,False,False
1198,495,27,Mammals,General,False,"('Foxes',)",All mammals,9,"(('Foxes',), 'All mammals')",True,False,False
1199,495,28,Mammals,General,False,"('Rhinos',)",All mammals,6,"(('Rhinos',), 'All mammals')",True,False,False
1200,495,29,Mammals,General,False,"('Llamas',)",All mammals,6,"(('Llamas',), 'All mammals')",True,False,False
1201,495,3,Mammals,General,False,"('Sheep', 'Camels')",All mammals,9,"(('Sheep', 'Camels'), 'All mammals')",False,False,False
1202,495,30,Mammals,General,False,"('Mice',)",All mammals,22,"(('Mice',), 'All mammals')",True,False,False
1203,495,31,Mammals,General,False,"('Elephants',)",All mammals,7,"(('Elephants',), 'All mammals')",True,False,False
1204,495,32,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
1205,495,33,Mammals,General,False,"('Zebras',)",All mammals,8,"(('Zebras',), 'All mammals')",True,False,False
1206,495,34,Mammals,General,False,"('Giraffes',)",All mammals,7,"(('Giraffes',), 'All mammals')",True,False,False
1207,495,35,Mammals,General,False,"('Squirrels',)",All mammals,14,"(('Squirrels',), 'All mammals')",True,False,False
1208,495,36,Mammals,General,False,"('Deer',)",All mammals,8,"(('Deer',), 'All mammals')",True,False,False
1209,495,37,Mammals,General,False,"('Dogs',)",All mammals,13,"(('Dogs',), 'All mammals')",True,False,False
1210,495,4,Mammals,General,False,"('Zebras', 'Mice')",All mammals,29,"(('Zebras', 'Mice'), 'All mammals')",False,False,False
1211,495,5,Mammals,General,False,"('Rabbits', 'Horses')",All mammals,34,"(('Rabbits', 'Horses'), 'All mammals')",False,False,False
1212,495,6,Mammals,General,False,"('Hedgehogs', 'Sheep')",All mammals,43,"(('Hedgehogs', 'Sheep'), 'All mammals')",False,False,False
1213,495,7,Mammals,General,False,"('Rabbits', 'Hamsters')",All mammals,10,"(('Rabbits', 'Hamsters'), 'All mammals')",False,False,False
1214,495,8,Mammals,General,False,"('All animals', 'All organisms')",All mammals,100,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1215,495,9,Mammals,General,False,"('Rabbits', 'Lions')",All mammals,34,"(('Rabbits', 'Lions'), 'All mammals')",False,False,False
1216,496,0,Mammals,General,False,"('Sheep', 'Camels')",All mammals,78,"(('Sheep', 'Camels'), 'All mammals')",False,False,False
1217,496,1,Mammals,General,False,"('Rabbits', 'Lions')",All mammals,19,"(('Rabbits', 'Lions'), 'All mammals')",False,False,False
1218,496,10,Mammals,General,False,"('Zebras', 'Mice')",All mammals,59,"(('Zebras', 'Mice'), 'All mammals')",False,False,False
1219,496,11,Mammals,General,False,"('Elephants',)",All mammals,62,"(('Elephants',), 'All mammals')",True,False,False
1220,496,12,Mammals,General,False,"('Lions',)",All mammals,73,"(('Lions',), 'All mammals')",True,False,False
1221,496,13,Mammals,General,False,"('Dogs',)",All mammals,43,"(('Dogs',), 'All mammals')",True,False,False
1222,496,14,Mammals,General,False,"('Hippos',)",All mammals,82,"(('Hippos',), 'All mammals')",True,False,False
1223,496,15,Mammals,General,False,"('Sheep',)",All mammals,72,"(('Sheep',), 'All mammals')",True,False,False
