,uid,tid,trialId,premises0,conclusion0,premises1,conclusion1,rating
4899,101,tid_experiment1_3,tc9,Sleds,All vehicles,Cars,All vehicles,5
4900,61,tid_experiment1_13,tc0,Owls:Swans,Robins,Owls:Eagles,Robins,2
4901,61,tid_experiment1_13,tc10,Kangaroos:Elephants,Rhinos,Kangaroos:Elephants:Hedgehogs,Rhinos,3
4902,61,tid_experiment1_13,tc11,Doves:Swallows,All birds,Doves:Swallows:Ostriches,All birds,5
4903,61,tid_experiment1_13,tc12,Taxis,All vehicles,Taxis,Zeppelins,0
4904,61,tid_experiment1_13,tc13,Peacocks,Doves,Peacocks:Moths,Doves,5
4905,61,tid_experiment1_13,tc14,Kangaroos,Rabbits,Rabbits,Kangaroos,4
4906,61,tid_experiment1_13,tc15,Kangaroos:Tigers,Zebras,Kangaroos:Tigers:Squirrels,Zebras,5
4907,61,tid_experiment1_13,tc16,Hippos,Rhinos,Hippos,Chickens,0
4908,61,tid_experiment1_13,tc17,Lions,All mammals,Lions,Camels,4
4909,61,tid_experiment1_13,tc18,Blackbirds:Storks,All birds,Blackbirds:Magpies,All birds,0
4910,61,tid_experiment1_13,tc19,Sparrows:Swallows,All birds,Sparrows:Swallows:Centipedes,All birds,4
4911,61,tid_experiment1_13,tc1,Canaries:Ducks,All birds,Canaries:Ducks:Turkeys,All birds,5
4912,61,tid_experiment1_13,tc20,Taxis:Jeeps,All vehicles,Taxis:Jeeps:Shovels,All vehicles,5
4913,61,tid_experiment1_13,tc21,Mice,Deer,Llamas,Deer,4
4914,61,tid_experiment1_13,tc22,Skateboards,Trains,Trams,Trains,4
4915,61,tid_experiment1_13,tc23,Beavers,All mammals,Cows,All mammals,4
4916,61,tid_experiment1_13,tc24,Llamas:Hedgehogs,Pigs,Llamas:Zebras,Pigs,3
4917,61,tid_experiment1_13,tc25,Cats:Tigers,All mammals,Cats:Elephants,All mammals,3
4918,61,tid_experiment1_13,tc26,Camels,Hamsters,Squirrels,Hamsters,2
4919,61,tid_experiment1_13,tc27,Blackbirds,All birds,Turkeys,All birds,4
4920,61,tid_experiment1_13,tc28,Hamsters:Sheep:Dinosaurs,All mammals,Hamsters:Sheep,All mammals,5
4921,61,tid_experiment1_13,tc29,Squirrels,All mammals,Horses,All mammals,5
4922,61,tid_experiment1_13,tc2,Caravans:Airplanes:Rockets,Jeeps,Caravans:Airplanes,Jeeps,1
4923,61,tid_experiment1_13,tc30,Llamas:Camels:Beavers,All mammals,Llamas:Camels,All mammals,0
4924,61,tid_experiment1_13,tc31,Donkeys:Lions:Beavers,All mammals,Donkeys:Lions,All mammals,1
4925,61,tid_experiment1_13,tc32,Lions,Tigers,Lions,Penguins,3
4926,61,tid_experiment1_13,tc33,Caravans:Ploughs,Vans,Caravans,Vans,1
4927,61,tid_experiment1_13,tc34,Tractors:Caravans:Zeppelins,Motorbikes,Tractors:Caravans,Motorbikes,1
4928,61,tid_experiment1_13,tc35,Deer:Elephants,All mammals,Deer:Elephants,All animals,0
4929,61,tid_experiment1_13,tc36,Sleds,All vehicles,Jeeps,All vehicles,4
4930,61,tid_experiment1_13,tc37,Turkeys,Ducks,Turkeys:Ladybugs,Ducks,1
4931,61,tid_experiment1_13,tc38,Roosters,Storks,Ostriches,Storks,1
4932,61,tid_experiment1_13,tc39,Airplanes:Rockets,All things,Airplanes:Rockets,All vehicles,0
4933,61,tid_experiment1_13,tc3,Doves:Falcons,All birds,Doves:Falcons,All animals,0
4934,61,tid_experiment1_13,tc40,Caravans,Motorbikes,Motorbikes,Caravans,3
4935,61,tid_experiment1_13,tc41,Boats:Submarines,Trucks,Boats:Mopeds,Trucks,1
4936,61,tid_experiment1_13,tc42,Turkeys:Chickens,Storks,Turkeys:Penguins,Storks,1
4937,61,tid_experiment1_13,tc43,Vans,Submarines,Submarines,Vans,1
4938,61,tid_experiment1_13,tc44,Airplanes:Bicycles,Jeeps,Airplanes:Zeppelins,Jeeps,3
4939,61,tid_experiment1_13,tc45,Sparrows,Penguins,Penguins,Sparrows,3
4940,61,tid_experiment1_13,tc46,Rhinos:Tortoises,Elephants,Rhinos,Elephants,2
4941,61,tid_experiment1_13,tc47,Vans:Jeeps:Skateboards,All vehicles,Vans:Jeeps,All vehicles,1
4942,61,tid_experiment1_13,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,4
4943,61,tid_experiment1_13,tc49,Caravans:Rockets:Wheelbarrows,All vehicles,Caravans:Rockets,All vehicles,1
4944,61,tid_experiment1_13,tc4,Seagulls,All birds,Seagulls,Ostriches,0
4945,61,tid_experiment1_13,tc50,Airplanes:Caravans,All vehicles,Airplanes:Rockets,All vehicles,0
4946,61,tid_experiment1_13,tc51,Magpies:Herons:Roosters,Storks,Magpies:Herons,Storks,1
4947,61,tid_experiment1_13,tc52,Turkeys,Canaries,Canaries,Turkeys,3
4948,61,tid_experiment1_13,tc53,Zebras:Mice,All mammals,Zebras:Rhinos,All mammals,4
4949,61,tid_experiment1_13,tc54,Kangaroos:Zebras,All mammals,Kangaroos:Zebras,All animals,5
4950,61,tid_experiment1_13,tc55,Pigs:Bats,Cats,Pigs:Cows,Cats,4
4951,61,tid_experiment1_13,tc56,Trucks,Taxis,Submarines,Taxis,5
4952,61,tid_experiment1_13,tc57,Swans,Falcons,Vultures,Falcons,4
4953,61,tid_experiment1_13,tc58,Trucks:Skateboards,All vehicles,Trucks:Tractors,All vehicles,5
4954,61,tid_experiment1_13,tc59,Herons:Doves,All birds,Herons:Doves:Grasshoppers,All birds,1
4955,61,tid_experiment1_13,tc5,Skateboards,All vehicles,Vans,All vehicles,1
4956,61,tid_experiment1_13,tc60,Hovercraft:Cars,All things,Hovercraft:Cars,All vehicles,4
4957,61,tid_experiment1_13,tc61,Ostriches,All birds,Robins,All birds,3
4958,61,tid_experiment1_13,tc62,Seagulls:Owls:Penguins,Turkeys,Seagulls:Owls,Turkeys,0
4959,61,tid_experiment1_13,tc63,Carts:Tractors:Zeppelins,All vehicles,Carts:Tractors,All vehicles,0
4960,61,tid_experiment1_13,tc64,Robins,Sparrows,Robins,Gorillas,1
4961,61,tid_experiment1_13,tc65,Rhinos:Alligators,Mice,Rhinos,Mice,1
4962,61,tid_experiment1_13,tc66,Peacocks:Turkeys,All birds,Peacocks:Penguins,All birds,5
4963,61,tid_experiment1_13,tc67,Magpies:Falcons,All animals,Magpies:Falcons,All birds,5
4964,61,tid_experiment1_13,tc68,Tractors:Knives,Bicycles,Tractors,Bicycles,1
4965,61,tid_experiment1_13,tc69,Crows,All birds,Crows,Penguins,2
4966,61,tid_experiment1_13,tc6,Hamsters,Cats,Cats,Hamsters,3
4967,61,tid_experiment1_13,tc7,Tigers:Bats:Cobras,All mammals,Tigers:Bats,All mammals,2
4968,61,tid_experiment1_13,tc8,Sheep,All mammals,Sheep,Camels,0
4969,61,tid_experiment1_13,tc9,Trains,All vehicles,Trains,Caravans,0
4970,77,tid_experiment1_81,tc0,Zeppelins:Wheelbarrows,Bicycles,Zeppelins,Bicycles,2
4971,77,tid_experiment1_81,tc10,Deer:Tigers:Kangaroos,Pigs,Deer:Tigers,Pigs,1
4972,77,tid_experiment1_81,tc11,Tigers:Llamas,Cats,Tigers:Mice,Cats,1
4973,77,tid_experiment1_81,tc12,Carriages,Cars,Carriages:Planes,Cars,4
4974,77,tid_experiment1_81,tc13,Storks:Doves:Vultures,Chickens,Storks:Doves,Chickens,1
4975,77,tid_experiment1_81,tc14,Herons:Sparrows:Penguins,All birds,Herons:Sparrows,All birds,1
4976,77,tid_experiment1_81,tc15,Helicopters:Skateboards,Cars,Helicopters:Zeppelins,Cars,1
4977,77,tid_experiment1_81,tc16,Hippos,Rhinos,Hippos,Chickens,1
4978,77,tid_experiment1_81,tc17,Tigers,Pigs,Tigers:Lizards,Pigs,3
4979,77,tid_experiment1_81,tc18,Cats:Zebras,All mammals,Cats:Zebras:Chameleons,All mammals,2
4980,77,tid_experiment1_81,tc19,Eagles,All birds,Eagles,Penguins,2
4981,77,tid_experiment1_81,tc1,Bicycles:Carts,All vehicles,Bicycles:Carts,All things,2
4982,77,tid_experiment1_81,tc20,Penguins,Crows,Herons,Crows,3
4983,77,tid_experiment1_81,tc21,Zeppelins:Airplanes:Sleds,Boats,Zeppelins:Airplanes,Boats,0
4984,77,tid_experiment1_81,tc22,Peacocks,Vultures,Peacocks:Ants,Vultures,2
4985,77,tid_experiment1_81,tc23,Mopeds:Buses:Hovercraft,All vehicles,Mopeds:Buses,All vehicles,0
4986,77,tid_experiment1_81,tc24,Submarines:Airplanes:Saws,All vehicles,Submarines:Airplanes,All vehicles,3
4987,77,tid_experiment1_81,tc25,Beavers,Donkeys,Donkeys,Beavers,2
4988,77,tid_experiment1_81,tc26,Beavers:Rhinos,All mammals,Beavers:Rhinos,All animals,4
4989,77,tid_experiment1_81,tc27,Herons:Canaries,All animals,Herons:Canaries,All birds,4
4990,77,tid_experiment1_81,tc28,Carriages,Caravans,Skateboards,Caravans,2
4991,77,tid_experiment1_81,tc29,Sheep:Rabbits,All mammals,Sheep:Rabbits:Zebras,All mammals,4
4992,77,tid_experiment1_81,tc2,Chickens,Robins,Robins,Chickens,2
4993,77,tid_experiment1_81,tc30,Hamsters:Rabbits,Kangaroos,Hamsters:Rabbits:Squirrels,Kangaroos,4
4994,77,tid_experiment1_81,tc31,Cows,All mammals,Cows,Rhinos,3
4995,77,tid_experiment1_81,tc32,Lions,Tigers,Lions,Penguins,1
4996,77,tid_experiment1_81,tc33,Doves:Ostriches,All birds,Doves:Magpies,All birds,2
4997,77,tid_experiment1_81,tc34,Boats:Submarines,All vehicles,Boats:Sleds,All vehicles,1
4998,77,tid_experiment1_81,tc35,Beavers:Toads,Lions,Beavers,Lions,3
4999,77,tid_experiment1_81,tc36,Cats:Llamas,All mammals,Cats:Rabbits,All mammals,2
5000,77,tid_experiment1_81,tc37,Jeeps,Zeppelins,Zeppelins,Jeeps,2
5001,77,tid_experiment1_81,tc38,Submarines,Trucks,Trucks,Submarines,2
5002,77,tid_experiment1_81,tc39,Chickens,All birds,Robins,All birds,4
5003,77,tid_experiment1_81,tc3,Storks:Swans,Falcons,Storks:Roosters,Falcons,2
5004,77,tid_experiment1_81,tc40,Cars:Airplanes,All vehicles,Cars:Airplanes,All things,1
5005,77,tid_experiment1_81,tc41,Horses,All mammals,Camels,All mammals,2
5006,77,tid_experiment1_81,tc42,Cows:Donkeys:Dinosaurs,All mammals,Cows:Donkeys,All mammals,4
5007,77,tid_experiment1_81,tc43,Cars,All vehicles,Cars,Submarines,2
5008,77,tid_experiment1_81,tc44,Carriages:Sleds,Buses,Carriages:Submarines,Buses,4
5009,77,tid_experiment1_81,tc45,Jeeps,All vehicles,Rockets,All vehicles,2
5010,77,tid_experiment1_81,tc46,Ostriches,Sparrows,Magpies,Sparrows,4
5011,77,tid_experiment1_81,tc47,Jeeps:Hovercraft,All vehicles,Jeeps:Hovercraft:Axes,All vehicles,1
5012,77,tid_experiment1_81,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,0
5013,77,tid_experiment1_81,tc49,Rabbits:Cats,All animals,Rabbits:Cats,All mammals,3
5014,77,tid_experiment1_81,tc4,Donkeys:Zebras,All mammals,Donkeys:Hamsters,All mammals,1
5015,77,tid_experiment1_81,tc50,Turkeys:Vultures:Dragonflies,All birds,Turkeys:Vultures,All birds,4
5016,77,tid_experiment1_81,tc51,Mopeds,Bicycles,Zeppelins,Bicycles,1
5017,77,tid_experiment1_81,tc52,Peacocks:Ducks,Herons,Peacocks:Ducks:Penguins,Herons,4
5018,77,tid_experiment1_81,tc53,Sparrows:Penguins:Horseflies,All birds,Sparrows:Penguins,All birds,4
5019,77,tid_experiment1_81,tc54,Hedgehogs,Lions,Tigers,Lions,5
5020,77,tid_experiment1_81,tc55,Blackbirds,Penguins,Blackbirds,All birds,3
5021,77,tid_experiment1_81,tc56,Chickens:Owls:Roosters,All birds,Chickens:Owls,All birds,1
5022,77,tid_experiment1_81,tc57,Chickens,Sparrows,Sparrows,Chickens,2
5023,77,tid_experiment1_81,tc58,Trains,All vehicles,Trains,Zeppelins,2
5024,77,tid_experiment1_81,tc59,Roosters:Penguins,Ducks,Roosters:Peacocks,Ducks,3
5025,77,tid_experiment1_81,tc5,Sparrows,All birds,Roosters,All birds,1
5026,77,tid_experiment1_81,tc60,Mice,Cows,Zebras,Cows,4
5027,77,tid_experiment1_81,tc61,Bats,All mammals,Dogs,All mammals,4
5028,77,tid_experiment1_81,tc62,Bicycles:Submarines,All vehicles,Bicycles:Mopeds,All vehicles,1
5029,77,tid_experiment1_81,tc63,Boats:Motorbikes,All vehicles,Boats:Motorbikes:Sleds,All vehicles,1
5030,77,tid_experiment1_81,tc64,Robins,Sparrows,Robins,Gorillas,0
5031,77,tid_experiment1_81,tc65,Dogs,All mammals,Dogs,Squirrels,1
5032,77,tid_experiment1_81,tc66,Boats:Zeppelins,Carriages,Boats:Zeppelins:Submarines,Carriages,4
5033,77,tid_experiment1_81,tc67,Herons:Peacocks,All birds,Herons:Peacocks,All animals,1
5034,77,tid_experiment1_81,tc68,Beavers:Hamsters,Donkeys,Beavers:Bats,Donkeys,2
5035,77,tid_experiment1_81,tc69,Ostriches:Caterpillars,Ducks,Ostriches,Ducks,5
5036,77,tid_experiment1_81,tc6,Horses:Deer,All mammals,Horses:Deer:Camels,All mammals,4
5037,77,tid_experiment1_81,tc7,Sheep,Mice,Mice,Sheep,2
5038,77,tid_experiment1_81,tc8,Canaries:Parrots,All birds,Canaries:Eagles,All birds,2
5039,77,tid_experiment1_81,tc9,Buses,All vehicles,Skateboards,All vehicles,1
5040,54,tid_experiment1_79,tc0,Swans,Owls,Swans:Cockchafers,Owls,4
5041,54,tid_experiment1_79,tc10,Eagles:Chickens:Ostriches,All birds,Eagles:Chickens,All birds,1
5042,54,tid_experiment1_79,tc11,Boats:Skateboards,Cars,Boats:Hovercraft,Cars,3
5043,54,tid_experiment1_79,tc12,Mice:Kangaroos,All mammals,Mice:Kangaroos,All animals,2
5044,54,tid_experiment1_79,tc13,Hovercraft:Mopeds:Crowbars,All vehicles,Hovercraft:Mopeds,All vehicles,5
5045,54,tid_experiment1_79,tc14,Magpies,All birds,Magpies,Turkeys,2
5046,54,tid_experiment1_79,tc15,Squirrels,All mammals,Lions,All mammals,3
5047,54,tid_experiment1_79,tc16,Hippos,Rhinos,Hippos,Chickens,1
5048,54,tid_experiment1_79,tc17,Squirrels,Pigs,Squirrels:Toads,Pigs,3
5049,54,tid_experiment1_79,tc18,Trains:Jeeps,All vehicles,Trains:Jeeps,All things,0
5050,54,tid_experiment1_79,tc19,Lions:Hedgehogs,All mammals,Lions:Hedgehogs,All animals,3
5051,54,tid_experiment1_79,tc1,Sleds,All vehicles,Vans,All vehicles,3
5052,54,tid_experiment1_79,tc20,Trains:Bicycles:Trucks,All vehicles,Trains:Bicycles,All vehicles,1
5053,54,tid_experiment1_79,tc21,Sparrows,All birds,Penguins,All birds,2
5054,54,tid_experiment1_79,tc22,Rhinos,Deer,Rhinos:Lizards,Deer,3
5055,54,tid_experiment1_79,tc23,Jeeps,All vehicles,Jeeps,Carriages,1
5056,54,tid_experiment1_79,tc24,Sleds,All vehicles,Buses,All vehicles,4
5057,54,tid_experiment1_79,tc25,Dogs,Kangaroos,Dogs,All mammals,3
5058,54,tid_experiment1_79,tc26,Mice:Hedgehogs,All mammals,Mice:Llamas,All mammals,3
5059,54,tid_experiment1_79,tc27,Storks,Crows,Crows,Storks,2
5060,54,tid_experiment1_79,tc28,Doves:Crows,All birds,Doves:Crows,All animals,1
5061,54,tid_experiment1_79,tc29,Hovercraft,Carts,Sleds,Carts,3
5062,54,tid_experiment1_79,tc2,Lions,All mammals,Hedgehogs,All mammals,2
5063,54,tid_experiment1_79,tc30,Donkeys:Cats:Rabbits,Tigers,Donkeys:Cats,Tigers,1
5064,54,tid_experiment1_79,tc31,Swans:Sparrows,All birds,Swans:Sparrows:Butterflies,All birds,2
5065,54,tid_experiment1_79,tc32,Lions,Tigers,Lions,Penguins,1
5066,54,tid_experiment1_79,tc33,Magpies:Swans,All birds,Magpies:Swallows,All birds,3
5067,54,tid_experiment1_79,tc34,Falcons:Swans,All birds,Falcons:Vultures,All birds,3
5068,54,tid_experiment1_79,tc35,Horses,Kangaroos,Kangaroos,Horses,1
5069,54,tid_experiment1_79,tc36,Caravans:Carts,All vehicles,Caravans:Skateboards,All vehicles,1
5070,54,tid_experiment1_79,tc37,Hedgehogs:Mice,Pigs,Hedgehogs:Elephants,Pigs,4
5071,54,tid_experiment1_79,tc38,Crows,All birds,Ostriches,All birds,2
5072,54,tid_experiment1_79,tc39,Eagles:Turkeys,All birds,Eagles:Turkeys:Leeches,All birds,1
5073,54,tid_experiment1_79,tc3,Submarines:Trams,All things,Submarines:Trams,All vehicles,4
5074,54,tid_experiment1_79,tc40,Jeeps:Taxis,All vehicles,Jeeps:Taxis:Planes,All vehicles,4
5075,54,tid_experiment1_79,tc41,Rhinos:Hedgehogs,All mammals,Rhinos:Hedgehogs:Chameleons,All mammals,1
5076,54,tid_experiment1_79,tc42,Carts:Zeppelins,Caravans,Carts:Sleds,Caravans,3
5077,54,tid_experiment1_79,tc43,Trains,Carriages,Trains,All vehicles,3
5078,54,tid_experiment1_79,tc44,Magpies:Blackbirds,Chickens,Magpies:Blackbirds:Herons,Chickens,4
5079,54,tid_experiment1_79,tc45,Llamas:Donkeys:Squirrels,All mammals,Llamas:Donkeys,All mammals,1
5080,54,tid_experiment1_79,tc46,Turkeys:Ostriches,Seagulls,Turkeys:Penguins,Seagulls,1
5081,54,tid_experiment1_79,tc47,Vans:Carts,All vehicles,Vans:Rockets,All vehicles,2
5082,54,tid_experiment1_79,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,0
5083,54,tid_experiment1_79,tc49,Caravans:Bicycles,Trucks,Caravans:Bicycles:Skateboards,Trucks,2
5084,54,tid_experiment1_79,tc4,Boats,Jeeps,Boats:Shovels,Jeeps,1
5085,54,tid_experiment1_79,tc50,Hovercraft,Boats,Helicopters,Boats,2
5086,54,tid_experiment1_79,tc51,Giraffes,Elephants,Bats,Elephants,1
5087,54,tid_experiment1_79,tc52,Trains:Buses:Zeppelins,Trams,Trains:Buses,Trams,4
5088,54,tid_experiment1_79,tc53,Mopeds,Skateboards,Skateboards,Mopeds,3
5089,54,tid_experiment1_79,tc54,Boats:Motorbikes:Skateboards,All vehicles,Boats:Motorbikes,All vehicles,3
5090,54,tid_experiment1_79,tc55,Cars,Sleds,Sleds,Cars,2
5091,54,tid_experiment1_79,tc56,Roosters,Crows,Crows,Roosters,2
5092,54,tid_experiment1_79,tc57,Deer:Bats,Cats,Deer:Cows,Cats,4
5093,54,tid_experiment1_79,tc58,Donkeys:Llamas,All mammals,Donkeys:Bats,All mammals,1
5094,54,tid_experiment1_79,tc59,Falcons:Owls:Roosters,Ostriches,Falcons:Owls,Ostriches,1
5095,54,tid_experiment1_79,tc5,Swallows,Storks,Swallows,All birds,2
5096,54,tid_experiment1_79,tc60,Lions,Dogs,Rhinos,Dogs,2
5097,54,tid_experiment1_79,tc61,Squirrels:Elephants:Turtles,All mammals,Squirrels:Elephants,All mammals,4
5098,54,tid_experiment1_79,tc62,Horses,All mammals,Horses,Kangaroos,3
5099,54,tid_experiment1_79,tc63,Ducks:Eagles,Swallows,Ducks:Chickens,Swallows,3
5100,54,tid_experiment1_79,tc64,Robins,Sparrows,Robins,Gorillas,1
5101,54,tid_experiment1_79,tc65,Llamas:Squirrels,Rhinos,Llamas:Squirrels:Bats,Rhinos,2
5102,54,tid_experiment1_79,tc66,Penguins,Swallows,Penguins:Leeches,Swallows,1
5103,54,tid_experiment1_79,tc67,Chickens,Eagles,Vultures,Eagles,4
5104,54,tid_experiment1_79,tc68,Blackbirds:Herons:Roosters,All birds,Blackbirds:Herons,All birds,1
5105,54,tid_experiment1_79,tc69,Owls:Swans,All birds,Owls:Swans,All animals,1
5106,54,tid_experiment1_79,tc6,Squirrels,Tigers,Tigers,Squirrels,3
5107,54,tid_experiment1_79,tc7,Zeppelins:Wheelbarrows,Trains,Zeppelins,Trains,3
5108,54,tid_experiment1_79,tc8,Roosters,Storks,Swans,Storks,4
5109,54,tid_experiment1_79,tc9,Mice:Squirrels:Beavers,All mammals,Mice:Squirrels,All mammals,1
5110,16,tid_experiment1_29,tc0,Carts,Taxis,Taxis,Carts,2
5111,16,tid_experiment1_29,tc10,Blackbirds:Swans,All birds,Blackbirds:Doves,All birds,3
5112,16,tid_experiment1_29,tc11,Canaries:Parrots,All birds,Canaries:Ostriches,All birds,2
5113,16,tid_experiment1_29,tc12,Parrots:Chickens,All animals,Parrots:Chickens,All birds,5
5114,16,tid_experiment1_29,tc13,Squirrels,Llamas,Squirrels:Snakes,Llamas,1
5115,16,tid_experiment1_29,tc14,Storks:Swans,Owls,Storks:Roosters,Owls,2
5116,16,tid_experiment1_29,tc15,Giraffes,Elephants,Mice,Elephants,0
5117,16,tid_experiment1_29,tc16,Hippos,Rhinos,Hippos,Chickens,0
5118,16,tid_experiment1_29,tc17,Cars:Trams,Airplanes,Cars:Trams:Tractors,Airplanes,3
5119,16,tid_experiment1_29,tc18,Doves:Owls:Storks,All birds,Doves:Owls,All birds,1
5120,16,tid_experiment1_29,tc19,Hedgehogs,Pigs,Pigs,Hedgehogs,2
5121,16,tid_experiment1_29,tc1,Tigers,Llamas,Tigers,All mammals,4
5122,16,tid_experiment1_29,tc20,Cows:Horses,All mammals,Cows:Mice,All mammals,2
5123,16,tid_experiment1_29,tc21,Doves,Turkeys,Doves,All birds,4
5124,16,tid_experiment1_29,tc22,Trams:Rockets:Screwdrivers,All vehicles,Trams:Rockets,All vehicles,5
5125,16,tid_experiment1_29,tc23,Cows:Beavers,Lions,Cows:Pigs,Lions,3
5126,16,tid_experiment1_29,tc24,Deer:Squirrels:Pythons,All mammals,Deer:Squirrels,All mammals,5
5127,16,tid_experiment1_29,tc25,Parrots:Chickens,Crows,Parrots:Chickens:Roosters,Crows,4
5128,16,tid_experiment1_29,tc26,Chickens,Peacocks,Chickens:Mosquitoes,Peacocks,0
5129,16,tid_experiment1_29,tc27,Trucks,Cars,Rockets,Cars,0
5130,16,tid_experiment1_29,tc28,Motorbikes:Hovercraft,Trains,Motorbikes:Mopeds,Trains,1
5131,16,tid_experiment1_29,tc29,Helicopters:Submarines,All vehicles,Helicopters:Submarines:Tong,All vehicles,0
5132,16,tid_experiment1_29,tc2,Motorbikes,Tractors,Tractors,Motorbikes,2
5133,16,tid_experiment1_29,tc30,Squirrels:Hedgehogs,Sheep,Squirrels:Rhinos,Sheep,1
5134,16,tid_experiment1_29,tc31,Submarines:Skateboards,Cars,Submarines:Hovercraft,Cars,5
5135,16,tid_experiment1_29,tc32,Lions,Tigers,Lions,Penguins,0
5136,16,tid_experiment1_29,tc33,Blackbirds,All birds,Blackbirds,Storks,2
5137,16,tid_experiment1_29,tc34,Trains:Taxis,Buses,Trains:Taxis:Boats,Buses,4
5138,16,tid_experiment1_29,tc35,Trains:Bicycles:Skateboards,All vehicles,Trains:Bicycles,All vehicles,3
5139,16,tid_experiment1_29,tc36,Cats:Pigs,All mammals,Cats:Pigs:Bats,All mammals,3
5140,16,tid_experiment1_29,tc37,Magpies,Turkeys,Turkeys,Magpies,2
5141,16,tid_experiment1_29,tc38,Chickens:Doves,All birds,Chickens:Doves:Roosters,All birds,4
5142,16,tid_experiment1_29,tc39,Giraffes,Zebras,Mice,Zebras,0
5143,16,tid_experiment1_29,tc3,Doves,Roosters,Roosters,Doves,2
5144,16,tid_experiment1_29,tc40,Airplanes:Boats,All vehicles,Airplanes:Boats:Skateboards,All vehicles,1
5145,16,tid_experiment1_29,tc41,Cars:Caravans,All vehicles,Cars:Rockets,All vehicles,1
5146,16,tid_experiment1_29,tc42,Turkeys:Penguins,Storks,Turkeys:Roosters,Storks,2
5147,16,tid_experiment1_29,tc43,Caravans:Bicycles,All things,Caravans:Bicycles,All vehicles,4
5148,16,tid_experiment1_29,tc44,Hovercraft:Skateboards,All vehicles,Hovercraft:Submarines,All vehicles,5
5149,16,tid_experiment1_29,tc45,Vans,All vehicles,Submarines,All vehicles,2
5150,16,tid_experiment1_29,tc46,Storks:Turkeys,All animals,Storks:Turkeys,All birds,5
5151,16,tid_experiment1_29,tc47,Crows,All birds,Roosters,All birds,2
5152,16,tid_experiment1_29,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,0
5153,16,tid_experiment1_29,tc49,Swallows:Doves:Ostriches,Robins,Swallows:Doves,Robins,4
5154,16,tid_experiment1_29,tc4,Lions:Tigers,All animals,Lions:Tigers,All mammals,2
5155,16,tid_experiment1_29,tc50,Blackbirds:Falcons,All birds,Blackbirds:Falcons:Moths,All birds,0
5156,16,tid_experiment1_29,tc51,Vans,All vehicles,Vans,Rockets,0
5157,16,tid_experiment1_29,tc52,Tigers,Beavers,Tigers,All mammals,5
5158,16,tid_experiment1_29,tc53,Dogs:Cats,All mammals,Dogs:Cows,All mammals,2
5159,16,tid_experiment1_29,tc54,Sleds,Zeppelins,Sleds:Anvils,Zeppelins,0
5160,16,tid_experiment1_29,tc55,Turkeys,Vultures,Turkeys:Worms,Vultures,0
5161,16,tid_experiment1_29,tc56,Donkeys:Kangaroos:Bats,All mammals,Donkeys:Kangaroos,All mammals,2
5162,16,tid_experiment1_29,tc57,Magpies,Blackbirds,Penguins,Blackbirds,1
5163,16,tid_experiment1_29,tc58,Zeppelins:Buses,All things,Zeppelins:Buses,All vehicles,5
5164,16,tid_experiment1_29,tc59,Cars,All vehicles,Submarines,All vehicles,1
5165,16,tid_experiment1_29,tc5,Blackbirds:Seagulls:Wasps,All birds,Blackbirds:Seagulls,All birds,5
5166,16,tid_experiment1_29,tc60,Hedgehogs,All mammals,Cats,All mammals,3
5167,16,tid_experiment1_29,tc61,Submarines,Skateboards,Sleds,Skateboards,5
5168,16,tid_experiment1_29,tc62,Dogs:Elephants,Lions,Dogs:Elephants:Mice,Lions,3
5169,16,tid_experiment1_29,tc63,Mice,Horses,Horses,Mice,3
5170,16,tid_experiment1_29,tc64,Robins,Sparrows,Robins,Gorillas,0
5171,16,tid_experiment1_29,tc65,Horses:Giraffes:Iguanas,All mammals,Horses:Giraffes,All mammals,5
5172,16,tid_experiment1_29,tc66,Cats:Pigs:Hedgehogs,Camels,Cats:Pigs,Camels,2
5173,16,tid_experiment1_29,tc67,Cows,All mammals,Squirrels,All mammals,2
5174,16,tid_experiment1_29,tc68,Trucks,Buses,Trucks:Shovels,Buses,0
5175,16,tid_experiment1_29,tc69,Ducks,Vultures,Ostriches,Vultures,3
5176,16,tid_experiment1_29,tc6,Tigers:Donkeys,All mammals,Tigers:Donkeys,All animals,1
5177,16,tid_experiment1_29,tc7,Bats:Toads,Tigers,Bats,Tigers,3
5178,16,tid_experiment1_29,tc8,Turkeys,All birds,Crows,All birds,3
5179,16,tid_experiment1_29,tc9,Taxis,All vehicles,Taxis,Carriages,0
