,pid,tid,argument,domain,conclusion_type,is_single_premise,is_control,premises,conclusion,rating,light_cut,medium_cut,hard_cut
10511,347,3,"(('Mice', 'Llamas'), 'All mammals')",Mammals,General,False,False,"('Mice', 'Llamas')",All mammals,59,False,False,True
10512,347,30,"(('Giraffes',), 'All mammals')",Mammals,General,True,False,"('Giraffes',)",All mammals,9,False,False,True
10513,347,31,"(('Hedgehogs',), 'All mammals')",Mammals,General,True,False,"('Hedgehogs',)",All mammals,10,False,False,True
10514,347,32,"(('All plants and animals',), 'All mammals')",Mammals,General,True,True,"('All plants and animals',)",All mammals,100,False,False,True
10515,347,33,"(('Lions',), 'All mammals')",Mammals,General,True,False,"('Lions',)",All mammals,9,False,False,True
10516,347,34,"(('Llamas',), 'All mammals')",Mammals,General,True,False,"('Llamas',)",All mammals,9,False,False,True
10517,347,35,"(('Dogs',), 'All mammals')",Mammals,General,True,False,"('Dogs',)",All mammals,9,False,False,True
10518,347,36,"(('Deer',), 'All mammals')",Mammals,General,True,False,"('Deer',)",All mammals,11,False,False,True
10519,347,37,"(('Zebras',), 'All mammals')",Mammals,General,True,False,"('Zebras',)",All mammals,10,False,False,True
10520,347,4,"(('Lions', 'Zebras'), 'All mammals')",Mammals,General,False,False,"('Lions', 'Zebras')",All mammals,19,False,False,True
10521,347,5,"(('Elephants', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Elephants', 'Hedgehogs')",All mammals,60,False,False,True
10522,347,6,"(('Horses', 'Hamsters'), 'All mammals')",Mammals,General,False,False,"('Horses', 'Hamsters')",All mammals,49,False,False,True
10523,347,7,"(('Rabbits', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Rabbits', 'Hedgehogs')",All mammals,11,False,False,True
10524,347,8,"(('All animals', 'All organisms'), 'All mammals')",Mammals,General,False,True,"('All animals', 'All organisms')",All mammals,100,False,False,True
10525,347,9,"(('Elephants', 'Llamas'), 'All mammals')",Mammals,General,False,False,"('Elephants', 'Llamas')",All mammals,20,False,False,True
10526,348,0,"(('Elephants', 'Llamas'), 'All mammals')",Mammals,General,False,False,"('Elephants', 'Llamas')",All mammals,2,True,True,True
10527,348,1,"(('Mice', 'Squirrels'), 'All mammals')",Mammals,General,False,False,"('Mice', 'Squirrels')",All mammals,6,True,True,True
10528,348,10,"(('Elephants', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Elephants', 'Hedgehogs')",All mammals,47,True,True,True
10529,348,11,"(('Hamsters',), 'All mammals')",Mammals,General,True,False,"('Hamsters',)",All mammals,27,True,True,True
10530,348,12,"(('Dogs',), 'All mammals')",Mammals,General,True,False,"('Dogs',)",All mammals,38,True,True,True
10531,348,13,"(('Wolves',), 'All mammals')",Mammals,General,True,False,"('Wolves',)",All mammals,43,True,True,True
10532,348,14,"(('Cows',), 'All mammals')",Mammals,General,True,False,"('Cows',)",All mammals,34,True,True,True
10533,348,15,"(('Tigers',), 'All mammals')",Mammals,General,True,False,"('Tigers',)",All mammals,30,True,True,True
10534,348,16,"(('All animals',), 'All mammals')",Mammals,General,True,True,"('All animals',)",All mammals,27,True,True,True
10535,348,17,"(('Sheep',), 'All mammals')",Mammals,General,True,False,"('Sheep',)",All mammals,28,True,True,True
10536,348,18,"(('Foxes',), 'All mammals')",Mammals,General,True,False,"('Foxes',)",All mammals,37,True,True,True
10537,348,19,"(('Lions',), 'All mammals')",Mammals,General,True,False,"('Lions',)",All mammals,35,True,True,True
10538,348,2,"(('Giraffes', 'Hippos'), 'All mammals')",Mammals,General,False,False,"('Giraffes', 'Hippos')",All mammals,0,True,True,True
10539,348,20,"(('Llamas',), 'All mammals')",Mammals,General,True,False,"('Llamas',)",All mammals,36,True,True,True
10540,348,21,"(('Elephants',), 'All mammals')",Mammals,General,True,False,"('Elephants',)",All mammals,35,True,True,True
10541,348,22,"(('Camels',), 'All mammals')",Mammals,General,True,False,"('Camels',)",All mammals,28,True,True,True
10542,348,23,"(('Cats',), 'All mammals')",Mammals,General,True,False,"('Cats',)",All mammals,44,True,True,True
10543,348,24,"(('All living things',), 'All mammals')",Mammals,General,True,True,"('All living things',)",All mammals,35,True,True,True
10544,348,25,"(('Donkeys',), 'All mammals')",Mammals,General,True,False,"('Donkeys',)",All mammals,36,True,True,True
10545,348,26,"(('Rhinos',), 'All mammals')",Mammals,General,True,False,"('Rhinos',)",All mammals,29,True,True,True
10546,348,27,"(('Beavers',), 'All mammals')",Mammals,General,True,False,"('Beavers',)",All mammals,29,True,True,True
10547,348,28,"(('Zebras',), 'All mammals')",Mammals,General,True,False,"('Zebras',)",All mammals,33,True,True,True
10548,348,29,"(('Horses',), 'All mammals')",Mammals,General,True,False,"('Horses',)",All mammals,31,True,True,True
10549,348,3,"(('Lions', 'Zebras'), 'All mammals')",Mammals,General,False,False,"('Lions', 'Zebras')",All mammals,51,True,True,True
10550,348,30,"(('Squirrels',), 'All mammals')",Mammals,General,True,False,"('Squirrels',)",All mammals,29,True,True,True
10551,348,31,"(('Rabbits',), 'All mammals')",Mammals,General,True,False,"('Rabbits',)",All mammals,38,True,True,True
10552,348,32,"(('All plants and animals',), 'All mammals')",Mammals,General,True,True,"('All plants and animals',)",All mammals,0,True,True,True
10553,348,33,"(('Hippos',), 'All mammals')",Mammals,General,True,False,"('Hippos',)",All mammals,0,True,True,True
10554,348,34,"(('Giraffes',), 'All mammals')",Mammals,General,True,False,"('Giraffes',)",All mammals,30,True,True,True
10555,348,35,"(('Deer',), 'All mammals')",Mammals,General,True,False,"('Deer',)",All mammals,23,True,True,True
10556,348,36,"(('Hedgehogs',), 'All mammals')",Mammals,General,True,False,"('Hedgehogs',)",All mammals,26,True,True,True
10557,348,37,"(('Mice',), 'All mammals')",Mammals,General,True,False,"('Mice',)",All mammals,27,True,True,True
10558,348,4,"(('Horses', 'Hamsters'), 'All mammals')",Mammals,General,False,False,"('Horses', 'Hamsters')",All mammals,45,True,True,True
10559,348,5,"(('Cats', 'Cows'), 'All mammals')",Mammals,General,False,False,"('Cats', 'Cows')",All mammals,49,True,True,True
10560,348,6,"(('Mice', 'Llamas'), 'All mammals')",Mammals,General,False,False,"('Mice', 'Llamas')",All mammals,51,True,True,True
10561,348,7,"(('Rabbits', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Rabbits', 'Hedgehogs')",All mammals,48,True,True,True
10562,348,8,"(('All animals', 'All organisms'), 'All mammals')",Mammals,General,False,True,"('All animals', 'All organisms')",All mammals,42,True,True,True
10563,348,9,"(('Dogs', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Dogs', 'Hedgehogs')",All mammals,45,True,True,True
10564,349,0,"(('Rabbits', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Rabbits', 'Hedgehogs')",All mammals,19,True,True,True
10565,349,1,"(('Elephants', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Elephants', 'Hedgehogs')",All mammals,19,True,True,True
10566,349,10,"(('Giraffes', 'Hippos'), 'All mammals')",Mammals,General,False,False,"('Giraffes', 'Hippos')",All mammals,20,True,True,True
10567,349,11,"(('Foxes',), 'All mammals')",Mammals,General,True,False,"('Foxes',)",All mammals,19,True,True,True
10568,349,12,"(('Cows',), 'All mammals')",Mammals,General,True,False,"('Cows',)",All mammals,20,True,True,True
10569,349,13,"(('Horses',), 'All mammals')",Mammals,General,True,False,"('Horses',)",All mammals,19,True,True,True
10570,349,14,"(('Wolves',), 'All mammals')",Mammals,General,True,False,"('Wolves',)",All mammals,20,True,True,True
10571,349,15,"(('Beavers',), 'All mammals')",Mammals,General,True,False,"('Beavers',)",All mammals,19,True,True,True
10572,349,16,"(('All animals',), 'All mammals')",Mammals,General,True,True,"('All animals',)",All mammals,19,True,True,True
10573,349,17,"(('Elephants',), 'All mammals')",Mammals,General,True,False,"('Elephants',)",All mammals,20,True,True,True
10574,349,18,"(('Hedgehogs',), 'All mammals')",Mammals,General,True,False,"('Hedgehogs',)",All mammals,21,True,True,True
10575,349,19,"(('Zebras',), 'All mammals')",Mammals,General,True,False,"('Zebras',)",All mammals,19,True,True,True
10576,349,2,"(('Dogs', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Dogs', 'Hedgehogs')",All mammals,20,True,True,True
10577,349,20,"(('Sheep',), 'All mammals')",Mammals,General,True,False,"('Sheep',)",All mammals,20,True,True,True
10578,349,21,"(('Donkeys',), 'All mammals')",Mammals,General,True,False,"('Donkeys',)",All mammals,20,True,True,True
10579,349,22,"(('Hamsters',), 'All mammals')",Mammals,General,True,False,"('Hamsters',)",All mammals,21,True,True,True
10580,349,23,"(('Giraffes',), 'All mammals')",Mammals,General,True,False,"('Giraffes',)",All mammals,20,True,True,True
10581,349,24,"(('All living things',), 'All mammals')",Mammals,General,True,True,"('All living things',)",All mammals,39,True,True,True
10582,349,25,"(('Rabbits',), 'All mammals')",Mammals,General,True,False,"('Rabbits',)",All mammals,21,True,True,True
10583,349,26,"(('Lions',), 'All mammals')",Mammals,General,True,False,"('Lions',)",All mammals,19,True,True,True
10584,349,27,"(('Llamas',), 'All mammals')",Mammals,General,True,False,"('Llamas',)",All mammals,19,True,True,True
10585,349,28,"(('Squirrels',), 'All mammals')",Mammals,General,True,False,"('Squirrels',)",All mammals,20,True,True,True
10586,349,29,"(('Deer',), 'All mammals')",Mammals,General,True,False,"('Deer',)",All mammals,20,True,True,True
10587,349,3,"(('Lions', 'Zebras'), 'All mammals')",Mammals,General,False,False,"('Lions', 'Zebras')",All mammals,19,True,True,True
10588,349,30,"(('Hippos',), 'All mammals')",Mammals,General,True,False,"('Hippos',)",All mammals,20,True,True,True
10589,349,31,"(('Cats',), 'All mammals')",Mammals,General,True,False,"('Cats',)",All mammals,18,True,True,True
10590,349,32,"(('All plants and animals',), 'All mammals')",Mammals,General,True,True,"('All plants and animals',)",All mammals,100,True,True,True
10591,349,33,"(('Mice',), 'All mammals')",Mammals,General,True,False,"('Mice',)",All mammals,20,True,True,True
10592,349,34,"(('Tigers',), 'All mammals')",Mammals,General,True,False,"('Tigers',)",All mammals,20,True,True,True
10593,349,35,"(('Dogs',), 'All mammals')",Mammals,General,True,False,"('Dogs',)",All mammals,20,True,True,True
10594,349,36,"(('Camels',), 'All mammals')",Mammals,General,True,False,"('Camels',)",All mammals,20,True,True,True
10595,349,37,"(('Rhinos',), 'All mammals')",Mammals,General,True,False,"('Rhinos',)",All mammals,19,True,True,True
10596,349,4,"(('Horses', 'Hamsters'), 'All mammals')",Mammals,General,False,False,"('Horses', 'Hamsters')",All mammals,19,True,True,True
10597,349,5,"(('Mice', 'Llamas'), 'All mammals')",Mammals,General,False,False,"('Mice', 'Llamas')",All mammals,19,True,True,True
10598,349,6,"(('Mice', 'Squirrels'), 'All mammals')",Mammals,General,False,False,"('Mice', 'Squirrels')",All mammals,20,True,True,True
10599,349,7,"(('Elephants', 'Llamas'), 'All mammals')",Mammals,General,False,False,"('Elephants', 'Llamas')",All mammals,20,True,True,True
10600,349,8,"(('All animals', 'All organisms'), 'All mammals')",Mammals,General,False,True,"('All animals', 'All organisms')",All mammals,41,True,True,True
10601,349,9,"(('Cats', 'Cows'), 'All mammals')",Mammals,General,False,False,"('Cats', 'Cows')",All mammals,20,True,True,True
10602,35,0,"(('Falcons',), 'Swans')",Birds,Specific,True,False,"('Falcons',)",Swans,40,False,True,True
10603,35,1,"(('Chickens',), 'Canaries')",Birds,Specific,True,False,"('Chickens',)",Canaries,35,False,True,True
10604,35,10,"(('Peacocks',), 'Seagulls')",Birds,Specific,True,False,"('Peacocks',)",Seagulls,70,False,True,True
10605,35,11,"(('Swans',), 'Chickens')",Birds,Specific,True,False,"('Swans',)",Chickens,80,False,True,True
10606,35,12,"(('Eagles',), 'Vultures')",Birds,Specific,True,False,"('Eagles',)",Vultures,100,False,True,True
10607,35,13,"(('Woodpeckers',), 'Swans')",Birds,Specific,True,False,"('Woodpeckers',)",Swans,60,False,True,True
10608,35,14,"(('Chickens',), 'Pelicans')",Birds,Specific,True,False,"('Chickens',)",Pelicans,10,False,True,True
10609,35,15,"(('Crows',), 'Pelicans')",Birds,Specific,True,False,"('Crows',)",Pelicans,60,False,True,True
10610,35,16,"(('Hawks',), 'Falcons')",Birds,Specific,True,True,"('Hawks',)",Falcons,100,False,True,True
10611,35,17,"(('Roosters',), 'Chickens')",Birds,Specific,True,False,"('Roosters',)",Chickens,100,False,True,True
10612,35,18,"(('Ostriches',), 'Pelicans')",Birds,Specific,True,False,"('Ostriches',)",Pelicans,90,False,True,True
10613,35,19,"(('Crows',), 'Swans')",Birds,Specific,True,False,"('Crows',)",Swans,30,False,True,True
10614,35,2,"(('Turkeys',), 'Pelicans')",Birds,Specific,True,False,"('Turkeys',)",Pelicans,49,False,True,True
10615,35,20,"(('Blackbirds',), 'Ostriches')",Birds,Specific,True,False,"('Blackbirds',)",Ostriches,50,False,True,True
10616,35,21,"(('Sparrows',), 'Roosters')",Birds,Specific,True,False,"('Sparrows',)",Roosters,40,False,True,True
10617,35,22,"(('Magpies',), 'Swans')",Birds,Specific,True,False,"('Magpies',)",Swans,100,False,True,True
10618,35,23,"(('Ducks',), 'Pelicans')",Birds,Specific,True,False,"('Ducks',)",Pelicans,100,False,True,True
10619,35,24,"(('Pigeons',), 'Doves')",Birds,Specific,True,True,"('Pigeons',)",Doves,90,False,True,True
10620,35,25,"(('Swallows',), 'Seagulls')",Birds,Specific,True,False,"('Swallows',)",Seagulls,73,False,True,True
10621,35,26,"(('Sparrows',), 'Canaries')",Birds,Specific,True,False,"('Sparrows',)",Canaries,99,False,True,True
10622,35,27,"(('Magpies', 'Crows'), 'Swans')",Birds,Specific,False,False,"('Magpies', 'Crows')",Swans,70,False,True,True
10623,35,28,"(('Ducks', 'Turkeys'), 'Pelicans')",Birds,Specific,False,False,"('Ducks', 'Turkeys')",Pelicans,100,False,True,True
10624,35,29,"(('Roosters', 'Swans'), 'Chickens')",Birds,Specific,False,False,"('Roosters', 'Swans')",Chickens,95,False,True,True
10625,35,3,"(('Parrots',), 'Sparrows')",Birds,Specific,True,False,"('Parrots',)",Sparrows,57,False,True,True
10626,35,30,"(('Eagles', 'Turkeys'), 'Vultures')",Birds,Specific,False,False,"('Eagles', 'Turkeys')",Vultures,100,False,True,True
10627,35,31,"(('Canaries', 'Blackbirds'), 'Ostriches')",Birds,Specific,False,False,"('Canaries', 'Blackbirds')",Ostriches,5,False,True,True
10628,35,32,"(('Hawks', 'Eagles'), 'Falcons')",Birds,Specific,False,True,"('Hawks', 'Eagles')",Falcons,100,False,True,True
10629,35,33,"(('Falcons', 'Woodpeckers'), 'Swans')",Birds,Specific,False,False,"('Falcons', 'Woodpeckers')",Swans,40,False,True,True
10630,35,34,"(('Sparrows', 'Peacocks'), 'Roosters')",Birds,Specific,False,False,"('Sparrows', 'Peacocks')",Roosters,100,False,True,True
10631,35,35,"(('Chickens', 'Ostriches'), 'Pelicans')",Birds,Specific,False,False,"('Chickens', 'Ostriches')",Pelicans,90,False,True,True
10632,35,36,"(('Swallows', 'Peacocks'), 'Seagulls')",Birds,Specific,False,False,"('Swallows', 'Peacocks')",Seagulls,100,False,True,True
10633,35,37,"(('Chickens', 'Sparrows'), 'Canaries')",Birds,Specific,False,False,"('Chickens', 'Sparrows')",Canaries,97,False,True,True
10634,35,4,"(('Storks',), 'Pelicans')",Birds,Specific,True,False,"('Storks',)",Pelicans,100,False,True,True
10635,35,5,"(('Peacocks',), 'Roosters')",Birds,Specific,True,False,"('Peacocks',)",Roosters,80,False,True,True
10636,35,6,"(('Woodpeckers',), 'Doves')",Birds,Specific,True,False,"('Woodpeckers',)",Doves,40,False,True,True
10637,35,7,"(('Canaries',), 'Ostriches')",Birds,Specific,True,False,"('Canaries',)",Ostriches,32,False,True,True
10638,35,8,"(('Crows',), 'Ravens')",Birds,Specific,True,True,"('Crows',)",Ravens,100,False,True,True
10639,35,9,"(('Turkeys',), 'Vultures')",Birds,Specific,True,False,"('Turkeys',)",Vultures,80,False,True,True
10640,350,0,"(('Zebras', 'Mice'), 'Hamsters')",Mammals,Specific,False,False,"('Zebras', 'Mice')",Hamsters,10,False,False,False
10641,350,1,"(('Squirrels', 'Rabbits'), 'Rhinos')",Mammals,Specific,False,False,"('Squirrels', 'Rabbits')",Rhinos,5,False,False,False
10642,350,10,"(('Camels', 'Wolves'), 'Llamas')",Mammals,Specific,False,False,"('Camels', 'Wolves')",Llamas,55,False,False,False
10643,350,11,"(('Sheep',), 'Llamas')",Mammals,Specific,True,False,"('Sheep',)",Llamas,30,False,False,False
10644,350,12,"(('Horses',), 'Donkeys')",Mammals,Specific,True,False,"('Horses',)",Donkeys,70,False,False,False
10645,350,13,"(('Camels',), 'Llamas')",Mammals,Specific,True,False,"('Camels',)",Llamas,60,False,False,False
10646,350,14,"(('Llamas',), 'Hamsters')",Mammals,Specific,True,False,"('Llamas',)",Hamsters,40,False,False,False
10647,350,15,"(('Elephants',), 'Squirrels')",Mammals,Specific,True,False,"('Elephants',)",Squirrels,5,False,False,False
10648,350,16,"(('Dogs',), 'Canines')",Mammals,Specific,True,True,"('Dogs',)",Canines,40,False,False,False
10649,350,17,"(('Wolves',), 'Squirrels')",Mammals,Specific,True,False,"('Wolves',)",Squirrels,5,False,False,False
10650,350,18,"(('Zebras',), 'Lions')",Mammals,Specific,True,False,"('Zebras',)",Lions,10,False,False,False
10651,350,19,"(('Cows',), 'Hippos')",Mammals,Specific,True,False,"('Cows',)",Hippos,30,False,False,False
10652,350,2,"(('Wolves', 'Cats'), 'Squirrels')",Mammals,Specific,False,False,"('Wolves', 'Cats')",Squirrels,0,False,False,False
10653,350,20,"(('Mice',), 'Hamsters')",Mammals,Specific,True,False,"('Mice',)",Hamsters,40,False,False,False
10654,350,21,"(('Wolves',), 'Llamas')",Mammals,Specific,True,False,"('Wolves',)",Llamas,20,False,False,False
10655,350,22,"(('Beavers',), 'Donkeys')",Mammals,Specific,True,False,"('Beavers',)",Donkeys,30,False,False,False
10656,350,23,"(('Dogs',), 'Rabbits')",Mammals,Specific,True,False,"('Dogs',)",Rabbits,40,False,False,False
10657,350,24,"(('Cats',), 'Felines')",Mammals,Specific,True,True,"('Cats',)",Felines,50,False,False,False
10658,350,25,"(('Rabbits',), 'Rhinos')",Mammals,Specific,True,False,"('Rabbits',)",Rhinos,5,False,False,False
10659,350,26,"(('Cats',), 'Squirrels')",Mammals,Specific,True,False,"('Cats',)",Squirrels,40,False,False,False
10660,350,27,"(('Beavers',), 'Hamsters')",Mammals,Specific,True,False,"('Beavers',)",Hamsters,60,False,False,False
10661,350,28,"(('Tigers',), 'Squirrels')",Mammals,Specific,True,False,"('Tigers',)",Squirrels,10,False,False,False
