,uid,tid,trialId,premises0,conclusion0,conclusionType,rating
11239,151,tid_experiment2_dedeyne_participant29,tc36,Submarines:Zeppelins,Caravans,specific,0
11240,151,tid_experiment2_dedeyne_participant29,tc37,Zeppelins:Airplanes,Skateboards,specific,2
11241,151,tid_experiment2_dedeyne_participant29,tc3,Submarines,Boats,specific,30
11242,151,tid_experiment2_dedeyne_participant29,tc4,Zeppelins,Caravans,specific,0
11243,151,tid_experiment2_dedeyne_participant29,tc5,Zeppelins,Mopeds,specific,0
11244,151,tid_experiment2_dedeyne_participant29,tc6,Buses,Zeppelins,specific,21
11245,151,tid_experiment2_dedeyne_participant29,tc7,Airplanes,Skateboards,specific,0
11246,151,tid_experiment2_dedeyne_participant29,tc8,Trucks,Lorries,specific,0
11247,151,tid_experiment2_dedeyne_participant29,tc9,Submarines,Caravans,specific,0
11248,194,tid_experiment2_dedeyne_participant319,tc0,Rabbits:Llamas,All mammals,general,88
11249,194,tid_experiment2_dedeyne_participant319,tc10,Wolves:Llamas,All mammals,general,73
11250,194,tid_experiment2_dedeyne_participant319,tc11,Mice,All mammals,general,66
11251,194,tid_experiment2_dedeyne_participant319,tc12,Rhinos,All mammals,general,75
11252,194,tid_experiment2_dedeyne_participant319,tc13,Squirrels,All mammals,general,70
11253,194,tid_experiment2_dedeyne_participant319,tc14,Hippos,All mammals,general,80
11254,194,tid_experiment2_dedeyne_participant319,tc15,Hamsters,All mammals,general,55
11255,194,tid_experiment2_dedeyne_participant319,tc16,All animals,All mammals,general,92
11256,194,tid_experiment2_dedeyne_participant319,tc17,Llamas,All mammals,general,85
11257,194,tid_experiment2_dedeyne_participant319,tc18,Elephants,All mammals,general,91
11258,194,tid_experiment2_dedeyne_participant319,tc19,Camels,All mammals,general,74
11259,194,tid_experiment2_dedeyne_participant319,tc1,Horses:Cows,All mammals,general,91
11260,194,tid_experiment2_dedeyne_participant319,tc20,Zebras,All mammals,general,89
11261,194,tid_experiment2_dedeyne_participant319,tc21,Beavers,All mammals,general,65
11262,194,tid_experiment2_dedeyne_participant319,tc22,Wolves,All mammals,general,77
11263,194,tid_experiment2_dedeyne_participant319,tc23,Horses,All mammals,general,86
11264,194,tid_experiment2_dedeyne_participant319,tc24,All living things,All mammals,general,31
11265,194,tid_experiment2_dedeyne_participant319,tc25,Hedgehogs,All mammals,general,56
11266,194,tid_experiment2_dedeyne_participant319,tc26,Sheep,All mammals,general,65
11267,194,tid_experiment2_dedeyne_participant319,tc27,Deer,All mammals,general,64
11268,194,tid_experiment2_dedeyne_participant319,tc28,Lions,All mammals,general,84
11269,194,tid_experiment2_dedeyne_participant319,tc29,Rabbits,All mammals,general,69
11270,194,tid_experiment2_dedeyne_participant319,tc2,Beavers:Rabbits,All mammals,general,87
11271,194,tid_experiment2_dedeyne_participant319,tc30,Giraffes,All mammals,general,76
11272,194,tid_experiment2_dedeyne_participant319,tc31,Foxes,All mammals,general,67
11273,194,tid_experiment2_dedeyne_participant319,tc32,All plants and animals,All mammals,general,96
11274,194,tid_experiment2_dedeyne_participant319,tc33,Cows,All mammals,general,87
11275,194,tid_experiment2_dedeyne_participant319,tc34,Donkeys,All mammals,general,85
11276,194,tid_experiment2_dedeyne_participant319,tc35,Tigers,All mammals,general,94
11277,194,tid_experiment2_dedeyne_participant319,tc36,Dogs,All mammals,general,91
11278,194,tid_experiment2_dedeyne_participant319,tc37,Cats,All mammals,general,91
11279,194,tid_experiment2_dedeyne_participant319,tc3,Hamsters:Squirrels,All mammals,general,84
11280,194,tid_experiment2_dedeyne_participant319,tc4,Hippos:Hedgehogs,All mammals,general,72
11281,194,tid_experiment2_dedeyne_participant319,tc5,Deer:Squirrels,All mammals,general,66
11282,194,tid_experiment2_dedeyne_participant319,tc6,Horses:Cats,All mammals,general,53
11283,194,tid_experiment2_dedeyne_participant319,tc7,Cows:Giraffes,All mammals,general,68
11284,194,tid_experiment2_dedeyne_participant319,tc8,All animals:All organisms,All mammals,general,27
11285,194,tid_experiment2_dedeyne_participant319,tc9,Camels:Cows,All mammals,general,92
11286,436,tid_experiment2_dedeyne_participant121,tc0,Crows,All birds,general,90
11287,436,tid_experiment2_dedeyne_participant121,tc10,Ducks,All birds,general,5
11288,436,tid_experiment2_dedeyne_participant121,tc11,Storks,All birds,general,70
11289,436,tid_experiment2_dedeyne_participant121,tc12,Magpies,All birds,general,70
11290,436,tid_experiment2_dedeyne_participant121,tc13,Roosters,All birds,general,30
11291,436,tid_experiment2_dedeyne_participant121,tc14,Pelicans,All birds,general,15
11292,436,tid_experiment2_dedeyne_participant121,tc15,Swans,All birds,general,60
11293,436,tid_experiment2_dedeyne_participant121,tc16,All living things,All birds,general,100
11294,436,tid_experiment2_dedeyne_participant121,tc17,Woodpeckers,All birds,general,40
11295,436,tid_experiment2_dedeyne_participant121,tc18,Blackbirds,All birds,general,0
11296,436,tid_experiment2_dedeyne_participant121,tc19,Herons,All birds,general,30
11297,436,tid_experiment2_dedeyne_participant121,tc1,Vultures,All birds,general,40
11298,436,tid_experiment2_dedeyne_participant121,tc20,Swallows,All birds,general,90
11299,436,tid_experiment2_dedeyne_participant121,tc21,Sparrows,All birds,general,80
11300,436,tid_experiment2_dedeyne_participant121,tc22,Chickens,All birds,general,60
11301,436,tid_experiment2_dedeyne_participant121,tc23,Robins,All birds,general,60
11302,436,tid_experiment2_dedeyne_participant121,tc24,All plants and animals,All birds,general,100
11303,436,tid_experiment2_dedeyne_participant121,tc25,Ostriches,All birds,general,25
11304,436,tid_experiment2_dedeyne_participant121,tc26,Parrots,All birds,general,60
11305,436,tid_experiment2_dedeyne_participant121,tc27,Eagles:Peacocks,All birds,general,70
11306,436,tid_experiment2_dedeyne_participant121,tc28,Doves:Turkeys,All birds,general,75
11307,436,tid_experiment2_dedeyne_participant121,tc29,Swallows:Herons,All birds,general,65
11308,436,tid_experiment2_dedeyne_participant121,tc2,Peacocks,All birds,general,10
11309,436,tid_experiment2_dedeyne_participant121,tc30,Doves:Herons,All birds,general,60
11310,436,tid_experiment2_dedeyne_participant121,tc31,Vultures:Swallows,All birds,general,80
11311,436,tid_experiment2_dedeyne_participant121,tc32,All animals:All organisms,All birds,general,100
11312,436,tid_experiment2_dedeyne_participant121,tc33,Storks:Ostriches,All birds,general,55
11313,436,tid_experiment2_dedeyne_participant121,tc34,Parrots:Robins,All birds,general,30
11314,436,tid_experiment2_dedeyne_participant121,tc35,Roosters:Chickens,All birds,general,15
11315,436,tid_experiment2_dedeyne_participant121,tc36,Parrots:Magpies,All birds,general,20
11316,436,tid_experiment2_dedeyne_participant121,tc37,Herons:Vultures,All birds,general,10
11317,436,tid_experiment2_dedeyne_participant121,tc3,Turkeys,All birds,general,10
11318,436,tid_experiment2_dedeyne_participant121,tc4,Seagulls,All birds,general,90
11319,436,tid_experiment2_dedeyne_participant121,tc5,Eagles,All birds,general,95
11320,436,tid_experiment2_dedeyne_participant121,tc6,Falcons,All birds,general,90
11321,436,tid_experiment2_dedeyne_participant121,tc7,Doves,All birds,general,95
11322,436,tid_experiment2_dedeyne_participant121,tc8,All animals,All birds,general,100
11323,436,tid_experiment2_dedeyne_participant121,tc9,Canaries,All birds,general,20
11324,94,tid_experiment2_dedeyne_participant572,tc0,Mopeds:Bicycles,Submarines,specific,36
11325,94,tid_experiment2_dedeyne_participant572,tc10,Tractors:Taxis,Mopeds,specific,54
11326,94,tid_experiment2_dedeyne_participant572,tc11,Taxis,Mopeds,specific,42
11327,94,tid_experiment2_dedeyne_participant572,tc12,Trucks,Carriages,specific,39
11328,94,tid_experiment2_dedeyne_participant572,tc13,Buses,Carriages,specific,39
11329,94,tid_experiment2_dedeyne_participant572,tc14,Mopeds,Submarines,specific,32
11330,94,tid_experiment2_dedeyne_participant572,tc15,Buses,Trains,specific,38
11331,94,tid_experiment2_dedeyne_participant572,tc16,Trucks,Lorries,specific,50
11332,94,tid_experiment2_dedeyne_participant572,tc17,Vans,Caravans,specific,46
11333,94,tid_experiment2_dedeyne_participant572,tc18,Buses,Cars,specific,43
11334,94,tid_experiment2_dedeyne_participant572,tc19,Tractors,Mopeds,specific,38
11335,94,tid_experiment2_dedeyne_participant572,tc1,Caravans:Boats,Skateboards,specific,50
11336,94,tid_experiment2_dedeyne_participant572,tc20,Boats,Skateboards,specific,31
11337,94,tid_experiment2_dedeyne_participant572,tc21,Mopeds,Cars,specific,40
11338,94,tid_experiment2_dedeyne_participant572,tc22,Bicycles,Submarines,specific,29
11339,94,tid_experiment2_dedeyne_participant572,tc23,Cars,Zeppelins,specific,29
11340,94,tid_experiment2_dedeyne_participant572,tc24,Taxis,Cabs,specific,60
11341,94,tid_experiment2_dedeyne_participant572,tc25,Trams,Trucks,specific,46
11342,94,tid_experiment2_dedeyne_participant572,tc26,Caravans,Skateboards,specific,26
11343,94,tid_experiment2_dedeyne_participant572,tc27,Trams,Trains,specific,51
11344,94,tid_experiment2_dedeyne_participant572,tc28,Motorbikes,Bicycles,specific,50
11345,94,tid_experiment2_dedeyne_participant572,tc29,Cars,Jeeps,specific,59
11346,94,tid_experiment2_dedeyne_participant572,tc2,Buses:Cars,Zeppelins,specific,45
11347,94,tid_experiment2_dedeyne_participant572,tc30,Motorbikes,Trains,specific,42
11348,94,tid_experiment2_dedeyne_participant572,tc31,Trucks,Bicycles,specific,32
11349,94,tid_experiment2_dedeyne_participant572,tc32,Mopeds,Scooters,specific,61
11350,94,tid_experiment2_dedeyne_participant572,tc33,Motorbikes,Carriages,specific,30
11351,94,tid_experiment2_dedeyne_participant572,tc34,Trams,Caravans,specific,42
11352,94,tid_experiment2_dedeyne_participant572,tc35,Motorbikes,Buses,specific,40
11353,94,tid_experiment2_dedeyne_participant572,tc36,Caravans,Jeeps,specific,51
11354,94,tid_experiment2_dedeyne_participant572,tc37,Buses,Zeppelins,specific,34
11355,94,tid_experiment2_dedeyne_participant572,tc3,Buses:Mopeds,Cars,specific,54
11356,94,tid_experiment2_dedeyne_participant572,tc4,Trams:Buses,Trains,specific,56
11357,94,tid_experiment2_dedeyne_participant572,tc5,Cars:Caravans,Jeeps,specific,59
11358,94,tid_experiment2_dedeyne_participant572,tc6,Trucks:Buses,Carriages,specific,53
11359,94,tid_experiment2_dedeyne_participant572,tc7,Trams:Vans,Caravans,specific,60
11360,94,tid_experiment2_dedeyne_participant572,tc8,Locomotives:Trams,Trains,specific,61
11361,94,tid_experiment2_dedeyne_participant572,tc9,Motorbikes:Trucks,Bicycles,specific,50
11362,201,tid_experiment2_dedeyne_participant471,tc0,Lions:Cows,Rhinos,specific,69
11363,201,tid_experiment2_dedeyne_participant471,tc10,Camels:Beavers,Elephants,specific,56
11364,201,tid_experiment2_dedeyne_participant471,tc11,Squirrels,Zebras,specific,39
11365,201,tid_experiment2_dedeyne_participant471,tc12,Horses,Donkeys,specific,94
11366,201,tid_experiment2_dedeyne_participant471,tc13,Deer,Rhinos,specific,44
11367,201,tid_experiment2_dedeyne_participant471,tc14,Lions,Rhinos,specific,53
11368,201,tid_experiment2_dedeyne_participant471,tc15,Sheep,Hedgehogs,specific,40
11369,201,tid_experiment2_dedeyne_participant471,tc16,Dogs,Canines,specific,96
11370,201,tid_experiment2_dedeyne_participant471,tc17,Foxes,Cows,specific,40
11371,201,tid_experiment2_dedeyne_participant471,tc18,Rabbits,Rhinos,specific,34
11372,201,tid_experiment2_dedeyne_participant471,tc19,Beavers,Elephants,specific,35
11373,201,tid_experiment2_dedeyne_participant471,tc1,Sheep:Elephants,Hedgehogs,specific,55
11374,201,tid_experiment2_dedeyne_participant471,tc20,Elephants,Hedgehogs,specific,36
11375,201,tid_experiment2_dedeyne_participant471,tc21,Camels,Elephants,specific,53
11376,201,tid_experiment2_dedeyne_participant471,tc22,Wolves,Dogs,specific,87
11377,201,tid_experiment2_dedeyne_participant471,tc23,Hippos,Rhinos,specific,82
11378,201,tid_experiment2_dedeyne_participant471,tc24,Cats,Felines,specific,99
11379,201,tid_experiment2_dedeyne_participant471,tc25,Rhinos,Mice,specific,36
11380,201,tid_experiment2_dedeyne_participant471,tc26,Hippos,Dogs,specific,33
11381,201,tid_experiment2_dedeyne_participant471,tc27,Tigers,Donkeys,specific,35
11382,201,tid_experiment2_dedeyne_participant471,tc28,Rhinos,Rabbits,specific,36
11383,201,tid_experiment2_dedeyne_participant471,tc29,Llamas,Zebras,specific,54
11384,201,tid_experiment2_dedeyne_participant471,tc2,Horses:Tigers,Donkeys,specific,86
11385,201,tid_experiment2_dedeyne_participant471,tc30,Elephants,Wolves,specific,32
11386,201,tid_experiment2_dedeyne_participant471,tc31,Cows,Rhinos,specific,65
11387,201,tid_experiment2_dedeyne_participant471,tc32,Horses,Ponies,specific,90
11388,201,tid_experiment2_dedeyne_participant471,tc33,Tigers,Rhinos,specific,56
11389,201,tid_experiment2_dedeyne_participant471,tc34,Deer,Donkeys,specific,64
11390,201,tid_experiment2_dedeyne_participant471,tc35,Hippos,Rabbits,specific,28
11391,201,tid_experiment2_dedeyne_participant471,tc36,Squirrels,Wolves,specific,26
11392,201,tid_experiment2_dedeyne_participant471,tc37,Camels,Mice,specific,24
11393,201,tid_experiment2_dedeyne_participant471,tc3,Rhinos:Hippos,Rabbits,specific,55
11394,201,tid_experiment2_dedeyne_participant471,tc4,Rhinos:Camels,Mice,specific,53
11395,201,tid_experiment2_dedeyne_participant471,tc5,Squirrels:Llamas,Zebras,specific,42
11396,201,tid_experiment2_dedeyne_participant471,tc6,Hippos:Wolves,Dogs,specific,93
11397,201,tid_experiment2_dedeyne_participant471,tc7,Deer:Rabbits,Rhinos,specific,53
11398,201,tid_experiment2_dedeyne_participant471,tc8,Canines:Puppies,Dogs,specific,100
11399,201,tid_experiment2_dedeyne_participant471,tc9,Hippos:Tigers,Rhinos,specific,72
11400,314,tid_experiment2_dedeyne_participant425,tc0,Vultures:Swallows,All birds,general,75
11401,314,tid_experiment2_dedeyne_participant425,tc10,Doves:Herons,All birds,general,70
11402,314,tid_experiment2_dedeyne_participant425,tc11,Ostriches,All birds,general,10
11403,314,tid_experiment2_dedeyne_participant425,tc12,Falcons,All birds,general,30
11404,314,tid_experiment2_dedeyne_participant425,tc13,Crows,All birds,general,25
11405,314,tid_experiment2_dedeyne_participant425,tc14,Ducks,All birds,general,15
11406,314,tid_experiment2_dedeyne_participant425,tc15,Blackbirds,All birds,general,65
11407,314,tid_experiment2_dedeyne_participant425,tc16,All animals,All birds,general,100
11408,314,tid_experiment2_dedeyne_participant425,tc17,Woodpeckers,All birds,general,35
11409,314,tid_experiment2_dedeyne_participant425,tc18,Chickens,All birds,general,25
11410,314,tid_experiment2_dedeyne_participant425,tc19,Turkeys,All birds,general,25
11411,314,tid_experiment2_dedeyne_participant425,tc1,Roosters:Chickens,All birds,general,25
11412,314,tid_experiment2_dedeyne_participant425,tc20,Doves,All birds,general,55
11413,314,tid_experiment2_dedeyne_participant425,tc21,Vultures,All birds,general,40
11414,314,tid_experiment2_dedeyne_participant425,tc22,Peacocks,All birds,general,20
11415,314,tid_experiment2_dedeyne_participant425,tc23,Sparrows,All birds,general,70
11416,314,tid_experiment2_dedeyne_participant425,tc24,All living things,All birds,general,100
11417,314,tid_experiment2_dedeyne_participant425,tc25,Seagulls,All birds,general,50
11418,314,tid_experiment2_dedeyne_participant425,tc26,Herons,All birds,general,45
11419,314,tid_experiment2_dedeyne_participant425,tc27,Magpies,All birds,general,60
11420,314,tid_experiment2_dedeyne_participant425,tc28,Robins,All birds,general,75
11421,314,tid_experiment2_dedeyne_participant425,tc29,Pelicans,All birds,general,45
11422,314,tid_experiment2_dedeyne_participant425,tc2,Parrots:Robins,All birds,general,80
11423,314,tid_experiment2_dedeyne_participant425,tc30,Swans,All birds,general,40
11424,314,tid_experiment2_dedeyne_participant425,tc31,Roosters,All birds,general,30
11425,314,tid_experiment2_dedeyne_participant425,tc32,All plants and animals,All birds,general,100
11426,314,tid_experiment2_dedeyne_participant425,tc33,Swallows,All birds,general,70
11427,314,tid_experiment2_dedeyne_participant425,tc34,Storks,All birds,general,25
11428,314,tid_experiment2_dedeyne_participant425,tc35,Parrots,All birds,general,20
11429,314,tid_experiment2_dedeyne_participant425,tc36,Eagles,All birds,general,25
11430,314,tid_experiment2_dedeyne_participant425,tc37,Canaries,All birds,general,60
11431,314,tid_experiment2_dedeyne_participant425,tc3,Doves:Turkeys,All birds,general,80
11432,314,tid_experiment2_dedeyne_participant425,tc4,Swallows:Herons,All birds,general,65
11433,314,tid_experiment2_dedeyne_participant425,tc5,Storks:Ostriches,All birds,general,45
11434,314,tid_experiment2_dedeyne_participant425,tc6,Herons:Vultures,All birds,general,60
11435,314,tid_experiment2_dedeyne_participant425,tc7,Eagles:Peacocks,All birds,general,65
11436,314,tid_experiment2_dedeyne_participant425,tc8,All animals:All organisms,All birds,general,100
11437,314,tid_experiment2_dedeyne_participant425,tc9,Parrots:Magpies,All birds,general,75
11438,41,tid_experiment2_dedeyne_participant273,tc0,Canaries,All birds,general,80
11439,41,tid_experiment2_dedeyne_participant273,tc10,Roosters,All birds,general,90
11440,41,tid_experiment2_dedeyne_participant273,tc11,Seagulls,All birds,general,90
11441,41,tid_experiment2_dedeyne_participant273,tc12,Woodpeckers,All birds,general,90
11442,41,tid_experiment2_dedeyne_participant273,tc13,Swallows,All birds,general,90
11443,41,tid_experiment2_dedeyne_participant273,tc14,Peacocks,All birds,general,90
11444,41,tid_experiment2_dedeyne_participant273,tc15,Chickens,All birds,general,90
11445,41,tid_experiment2_dedeyne_participant273,tc16,All living things,All birds,general,0
11446,41,tid_experiment2_dedeyne_participant273,tc17,Magpies,All birds,general,100
11447,41,tid_experiment2_dedeyne_participant273,tc18,Storks,All birds,general,90
11448,41,tid_experiment2_dedeyne_participant273,tc19,Crows,All birds,general,90
11449,41,tid_experiment2_dedeyne_participant273,tc1,Eagles,All birds,general,80
11450,41,tid_experiment2_dedeyne_participant273,tc20,Pelicans,All birds,general,90
11451,41,tid_experiment2_dedeyne_participant273,tc21,Sparrows,All birds,general,90
