,domain,conclusion_type,argument,premises,conclusion,avg_ranking,avg_rating,is_osherson,is_single_premise,is_control,is_tutorial,num_ratings,premise_typicality,premise_conclusion_similarity,scm_score,best_scm_score,best_scm_alpha
733,Birds,Specific,"(('Pelicans',), 'Canaries')","('Pelicans',)",Canaries,10.6,55.1,False,True,False,False,20,"(12.57142857,)","(6.352941176470588,)",7.7058823529411775,6.352941176470588,1.0
734,Birds,Specific,"(('Pelicans',), 'Doves')","('Pelicans',)",Doves,8.3,64.5,False,True,False,False,10,"(12.57142857,)","(7.0588235294117645,)",8.058823529411764,7.0588235294117645,1.0
735,Birds,Specific,"(('Pelicans',), 'Herons')","('Pelicans',)",Herons,6.55,69.45,False,True,False,False,20,"(12.57142857,)","(11.647058823529411,)",10.352941176470589,11.647058823529411,1.0
736,Birds,Specific,"(('Pelicans',), 'Parrots')","('Pelicans',)",Parrots,14.6,44.5,False,True,False,False,10,"(12.57142857,)","(8.882352941176471,)",8.97058823529412,8.882352941176471,1.0
737,Birds,Specific,"(('Pelicans',), 'Sparrows')","('Pelicans',)",Sparrows,11.5,42.8,False,True,False,False,10,"(12.57142857,)","(5.9411764705882355,)",7.500000000000001,5.9411764705882355,1.0
738,Birds,Specific,"(('Pigeons',), 'Doves')","('Pigeons',)",Doves,4.69,77.67,False,True,False,False,100,"(None,)","(None,)",0.0,0.0,1.0
739,Mammals,General,"(('Rabbits', 'Hamsters'), 'All mammals')","('Rabbits', 'Hamsters')",All mammals,4.7,57.0,False,False,False,False,10,"(16.64285714, 14.57142857)","(None, None)",8.714912280701755,8.714912280701755,0.95
740,Mammals,General,"(('Rabbits', 'Hedgehogs'), 'All mammals')","('Rabbits', 'Hedgehogs')",All mammals,4.9,51.1,False,False,False,False,10,"(16.64285714, 13.17857143)","(None, None)",8.692982456140351,8.692982456140351,0.95
741,Mammals,General,"(('Rabbits', 'Horses'), 'All mammals')","('Rabbits', 'Horses')",All mammals,4.0,65.0,False,False,False,False,10,"(16.64285714, 17.53571429)","(None, None)",11.019736842105264,11.019736842105265,0.95
742,Mammals,General,"(('Rabbits', 'Lions'), 'All mammals')","('Rabbits', 'Lions')",All mammals,4.6,65.4,False,False,False,False,10,"(16.64285714, 17.67857143)","(None, None)",10.427631578947368,10.427631578947368,0.95
743,Mammals,General,"(('Rabbits', 'Llamas'), 'All mammals')","('Rabbits', 'Llamas')",All mammals,3.8,64.2,False,False,False,False,10,"(16.64285714, 14.64285714)","(None, None)",10.75,10.75,0.95
744,Mammals,General,"(('Rabbits', 'Squirrels'), 'All mammals')","('Rabbits', 'Squirrels')",All mammals,6.0,47.5,False,False,False,False,10,"(16.64285714, 14.57142857)","(None, None)",8.664473684210527,8.664473684210527,0.95
745,Mammals,General,"(('Rabbits',), 'All mammals')","('Rabbits',)",All mammals,7.404040404040404,46.45454545454545,False,True,False,False,99,"(16.64285714,)","(None,)",8.12938596491228,8.12938596491228,0.15
746,Mammals,Specific,"(('Rabbits',), 'Foxes')","('Rabbits',)",Foxes,10.3,53.6,False,True,False,False,10,"(16.64285714,)","(7.842105263157895,)",7.985745614035087,7.842105263157895,1.0
747,Mammals,Specific,"(('Rabbits',), 'Hippos')","('Rabbits',)",Hippos,15.2,28.4,False,True,False,False,10,"(16.64285714,)","(5.526315789473684,)",6.827850877192983,5.526315789473684,1.0
748,Mammals,Specific,"(('Rabbits',), 'Horses')","('Rabbits',)",Horses,11.6,26.9,False,True,False,False,10,"(16.64285714,)","(6.052631578947368,)",7.0910087719298245,6.052631578947368,1.0
749,Mammals,Specific,"(('Rabbits',), 'Lions')","('Rabbits',)",Lions,10.6,42.2,False,True,False,False,10,"(16.64285714,)","(5.894736842105263,)",7.012061403508772,5.894736842105263,1.0
750,Mammals,Specific,"(('Rabbits',), 'Rhinos')","('Rabbits',)",Rhinos,15.15,25.35,False,True,False,False,20,"(16.64285714,)","(5.526315789473684,)",6.827850877192983,5.526315789473684,1.0
751,Mammals,Specific,"(('Rabbits',), 'Tigers')","('Rabbits',)",Tigers,15.15,27.1,False,True,False,False,20,"(16.64285714,)","(6.421052631578948,)",7.275219298245615,6.421052631578948,1.0
752,Mammals,General,"(('Rhinos', 'Beavers'), 'All mammals')","('Rhinos', 'Beavers')",All mammals,4.4,54.9,False,False,False,False,10,"(15.14285714, 14.0)","(None, None)",9.80921052631579,9.80921052631579,0.95
753,Mammals,Specific,"(('Rhinos', 'Camels'), 'Mice')","('Rhinos', 'Camels')",Mice,7.1,46.0,False,False,False,False,10,"(15.14285714, 14.42857143)","(4.368421052631579, 4.526315789473684)",6.946271929824562,7.188267543859649,0.45
754,Mammals,General,"(('Rhinos', 'Donkeys'), 'All mammals')","('Rhinos', 'Donkeys')",All mammals,3.3,75.3,False,False,False,False,10,"(15.14285714, 16.82142857)","(None, None)",10.041666666666666,10.041666666666666,0.95
755,Mammals,Specific,"(('Rhinos', 'Elephants'), 'Squirrels')","('Rhinos', 'Elephants')",Squirrels,7.9,30.8,False,False,False,False,10,"(15.14285714, 16.25)","(5.157894736842105, 4.894736842105263)",6.987938596491228,7.170942982456141,0.45
756,Mammals,Specific,"(('Rhinos', 'Elephants'), 'Wolves')","('Rhinos', 'Elephants')",Wolves,7.4,47.0,False,False,False,False,10,"(15.14285714, 16.25)","(7.0, 7.0)",7.908991228070175,7.999890350877193,0.45
757,Mammals,General,"(('Rhinos', 'Giraffes'), 'All mammals')","('Rhinos', 'Giraffes')",All mammals,4.8,67.2,False,False,False,False,10,"(15.14285714, 15.96428571)","(None, None)",9.14035087719298,9.140350877192981,0.95
758,Mammals,General,"(('Rhinos', 'Hippos'), 'All mammals')","('Rhinos', 'Hippos')",All mammals,4.4,54.1,False,False,False,False,10,"(15.14285714, 14.60714286)","(None, None)",8.837719298245615,8.837719298245615,0.95
759,Mammals,Specific,"(('Rhinos', 'Hippos'), 'Rabbits')","('Rhinos', 'Hippos')",Rabbits,7.3,41.2,False,False,False,False,10,"(15.14285714, 14.60714286)","(5.526315789473684, 5.526315789473684)",7.182017543859649,7.347587719298247,0.45
760,Mammals,General,"(('Rhinos',), 'All mammals')","('Rhinos',)",All mammals,8.131313131313131,46.57575757575758,False,True,False,False,99,"(15.14285714,)","(None,)",8.256578947368421,8.256578947368421,0.15
761,Mammals,Specific,"(('Rhinos',), 'Horses')","('Rhinos',)",Horses,8.6,59.75,True,True,False,False,20,"(15.14285714,)","(9.68421052631579,)",8.970394736842106,9.68421052631579,1.0
762,Mammals,Specific,"(('Rhinos',), 'Mice')","('Rhinos',)",Mice,16.42105263157895,28.473684210526315,False,True,False,False,19,"(15.14285714,)","(4.368421052631579,)",6.3125,4.368421052631579,1.0
763,Mammals,Specific,"(('Rhinos',), 'Rabbits')","('Rhinos',)",Rabbits,12.7,39.2,False,True,False,False,10,"(15.14285714,)","(5.526315789473684,)",6.891447368421053,5.526315789473684,1.0
764,Mammals,Specific,"(('Rhinos',), 'Squirrels')","('Rhinos',)",Squirrels,16.7,24.7,False,True,False,False,10,"(15.14285714,)","(5.157894736842105,)",6.707236842105264,5.157894736842105,1.0
765,Mammals,Specific,"(('Rhinos',), 'Wolves')","('Rhinos',)",Wolves,13.533333333333331,30.03333333333333,False,True,False,False,30,"(15.14285714,)","(7.0,)",7.628289473684211,7.0,1.0
766,Birds,General,"(('Robins', 'Blackbirds'), 'All birds')","('Robins', 'Blackbirds')",All birds,5.3,63.8,False,False,False,False,10,"(18.32142857, 18.82142857)","(None, None)",10.009803921568627,10.009803921568626,0.3
767,Birds,Specific,"(('Robins', 'Canaries'), 'Eagles')","('Robins', 'Canaries')",Eagles,6.9,59.6,False,False,False,False,10,"(18.32142857, 17.89285714)","(6.470588235294118, 6.0)",7.969362745098039,6.470588235294118,1.0
768,Birds,Specific,"(('Robins', 'Parrots'), 'Doves')","('Robins', 'Parrots')",Doves,4.4,65.0,False,False,False,False,10,"(18.32142857, 15.85714286)","(11.470588235294118, 9.117647058823529)",10.911764705882351,11.470588235294118,1.0
769,Birds,Specific,"(('Robins', 'Sparrows'), 'Pelicans')","('Robins', 'Sparrows')",Pelicans,7.6,57.6,False,False,False,False,10,"(18.32142857, 19.17857143)","(6.352941176470588, 5.9411764705882355)",7.997549019607844,6.352941176470588,1.0
770,Birds,Specific,"(('Robins', 'Swallows'), 'Peacocks')","('Robins', 'Swallows')",Peacocks,6.2,53.3,False,False,False,False,10,"(18.32142857, 17.85714286)","(7.470588235294118, 8.235294117647058)",9.495098039215687,8.235294117647058,1.0
771,Birds,General,"(('Robins',), 'All birds')","('Robins',)",All birds,5.8,57.48181818181818,False,True,False,False,110,"(18.32142857,)","(None,)",8.924019607843137,8.924019607843137,0.45
772,Birds,Specific,"(('Robins',), 'Doves')","('Robins',)",Doves,7.3,65.0,False,True,False,False,10,"(18.32142857,)","(11.470588235294118,)",10.197303921568627,11.470588235294118,1.0
773,Birds,Specific,"(('Robins',), 'Eagles')","('Robins',)",Eagles,10.7,54.4,False,True,False,False,10,"(18.32142857,)","(6.470588235294118,)",7.697303921568627,6.470588235294118,1.0
774,Birds,Specific,"(('Robins',), 'Falcons')","('Robins',)",Falcons,9.866666666666667,54.2,False,True,False,False,30,"(18.32142857,)","(7.0,)",7.962009803921568,7.0,1.0
775,Birds,Specific,"(('Robins',), 'Herons')","('Robins',)",Herons,10.1,62.8,False,True,False,False,10,"(18.32142857,)","(6.529411764705882,)",7.72671568627451,6.529411764705882,1.0
776,Birds,Specific,"(('Robins',), 'Parrots')","('Robins',)",Parrots,8.5,60.2,False,True,False,False,10,"(18.32142857,)","(8.647058823529411,)",8.785539215686274,8.647058823529411,1.0
777,Birds,Specific,"(('Robins',), 'Peacocks')","('Robins',)",Peacocks,15.0,41.3,False,True,False,False,10,"(18.32142857,)","(7.470588235294118,)",8.197303921568627,7.470588235294118,1.0
778,Birds,Specific,"(('Robins',), 'Pelicans')","('Robins',)",Pelicans,12.6,54.9,False,True,False,False,10,"(18.32142857,)","(6.352941176470588,)",7.638480392156863,6.352941176470588,1.0
779,Birds,Specific,"(('Robins',), 'Roosters')","('Robins',)",Roosters,13.0,47.0,False,True,False,False,10,"(18.32142857,)","(7.705882352941177,)",8.314950980392156,7.705882352941177,1.0
780,Birds,Specific,"(('Robins',), 'Sparrows')","('Robins',)",Sparrows,3.5,80.6,False,True,False,False,10,"(18.32142857,)","(15.470588235294118,)",12.197303921568627,15.470588235294118,1.0
781,Vehicles,General,"(('Rockets', 'Airplanes'), 'All vehicles')","('Rockets', 'Airplanes')",All vehicles,4.1,70.8,False,False,False,False,10,"(6.5, 15.03571429)","(None, None)",8.130555555555555,8.130555555555555,0.35
782,Vehicles,General,"(('Rockets', 'Bicycles'), 'All vehicles')","('Rockets', 'Bicycles')",All vehicles,5.2,43.8,False,False,False,False,10,"(6.5, 17.07142857)","(None, None)",8.880555555555555,8.880555555555555,0.35
783,Vehicles,General,"(('Rockets', 'Boats'), 'All vehicles')","('Rockets', 'Boats')",All vehicles,5.4,43.1,False,False,False,False,10,"(6.5, 12.75)","(None, None)",8.519444444444444,8.519444444444444,0.35
784,Vehicles,Specific,"(('Rockets', 'Carriages'), 'Submarines')","('Rockets', 'Carriages')",Submarines,7.0,50.9,False,False,False,False,10,"(6.5, 11.85714286)","(7.466666666666667, 4.8)",8.726388888888888,8.2225,0.7
785,Vehicles,General,"(('Rockets', 'Motorbikes'), 'All vehicles')","('Rockets', 'Motorbikes')",All vehicles,5.0,46.3,False,False,False,False,10,"(6.5, 17.25)","(None, None)",9.27777777777778,9.277777777777779,0.35
786,Vehicles,Specific,"(('Rockets', 'Sleds'), 'Bicycles')","('Rockets', 'Sleds')",Bicycles,6.6,37.4,False,False,False,False,10,"(6.5, 8.071428571)","(4.533333333333333, 6.533333333333333)",7.476388888888889,7.099166666666667,0.7
787,Vehicles,General,"(('Rockets', 'Submarines'), 'All vehicles')","('Rockets', 'Submarines')",All vehicles,5.4,58.0,False,False,False,False,10,"(6.5, 7.321428571)","(None, None)",7.697222222222223,7.697222222222223,0.35
788,Vehicles,General,"(('Rockets', 'Taxis'), 'All vehicles')","('Rockets', 'Taxis')",All vehicles,4.6,39.3,False,False,False,False,10,"(6.5, 17.5)","(None, None)",10.08611111111111,10.08611111111111,0.35
789,Vehicles,Specific,"(('Rockets', 'Trains'), 'Submarines')","('Rockets', 'Trains')",Submarines,5.1,59.2,False,False,False,False,10,"(6.5, 17.53571429)","(7.466666666666667, 6.466666666666667)",8.405555555555555,8.030000000000001,0.7
790,Vehicles,General,"(('Rockets', 'Trams'), 'All vehicles')","('Rockets', 'Trams')",All vehicles,4.8,69.7,False,False,False,False,10,"(6.5, 16.57142857)","(None, None)",9.23611111111111,9.23611111111111,0.35
791,Vehicles,General,"(('Rockets', 'Vans'), 'All vehicles')","('Rockets', 'Vans')",All vehicles,5.8,39.2,False,False,False,False,10,"(6.5, 18.17857143)","(None, None)",10.166666666666666,10.166666666666666,0.35
792,Vehicles,Specific,"(('Rockets', 'Zeppelins'), 'Mopeds')","('Rockets', 'Zeppelins')",Mopeds,7.222222222222222,32.55555555555556,False,False,False,False,9,"(6.5, 8.37037037)","(4.6, 5.266666666666667)",6.448611111111111,5.975833333333334,0.7
793,Vehicles,Specific,"(('Rockets',), 'Airplanes')","('Rockets',)",Airplanes,6.6,60.6,False,True,False,False,10,"(6.5,)","(12.0,)",9.161111111111111,9.72888888888889,0.6
794,Vehicles,General,"(('Rockets',), 'All vehicles')","('Rockets',)",All vehicles,11.343434343434344,27.87878787878788,False,True,False,False,99,"(6.5,)","(None,)",6.322222222222223,6.322222222222223,0.0
795,Vehicles,Specific,"(('Rockets',), 'Bicycles')","('Rockets',)",Bicycles,13.413793103448276,21.41379310344828,False,True,False,False,29,"(6.5,)","(4.533333333333333,)",5.427777777777778,5.248888888888889,0.6
796,Vehicles,Specific,"(('Rockets',), 'Mopeds')","('Rockets',)",Mopeds,12.555555555555555,31.444444444444443,False,True,False,False,9,"(6.5,)","(4.6,)",5.461111111111111,5.28888888888889,0.6
797,Vehicles,Specific,"(('Rockets',), 'Submarines')","('Rockets',)",Submarines,13.8,42.4,False,True,False,False,10,"(6.5,)","(7.466666666666667,)",6.894444444444445,7.0088888888888885,0.6
798,Vehicles,Specific,"(('Rockets',), 'Trams')","('Rockets',)",Trams,16.45,29.7,False,True,False,False,20,"(6.5,)","(5.266666666666667,)",5.794444444444444,5.688888888888889,0.6
799,Birds,General,"(('Roosters', 'Canaries'), 'All birds')","('Roosters', 'Canaries')",All birds,3.9,61.8,False,False,False,False,10,"(11.07142857, 17.89285714)","(None, None)",10.544117647058824,10.544117647058824,0.3
800,Birds,General,"(('Roosters', 'Chickens'), 'All birds')","('Roosters', 'Chickens')",All birds,5.6,50.2,False,False,False,False,10,"(11.07142857, 11.57142857)","(None, None)",10.03186274509804,10.031862745098039,0.3
801,Birds,Specific,"(('Roosters', 'Chickens'), 'Blackbirds')","('Roosters', 'Chickens')",Blackbirds,5.4,70.6,False,False,False,False,10,"(11.07142857, 11.57142857)","(7.764705882352941, 8.176470588235293)",9.104166666666666,8.176470588235293,1.0
802,Birds,Specific,"(('Roosters', 'Doves'), 'Robins')","('Roosters', 'Doves')",Robins,4.7,58.7,False,False,False,False,10,"(11.07142857, 18.14285714)","(7.705882352941177, 11.470588235294118)",11.232843137254902,11.470588235294118,1.0
803,Birds,General,"(('Roosters', 'Peacocks'), 'All birds')","('Roosters', 'Peacocks')",All birds,4.7,70.9,False,False,False,False,10,"(11.07142857, 12.28571429)","(None, None)",10.159313725490197,10.159313725490197,0.3
804,Birds,Specific,"(('Roosters', 'Robins'), 'Parrots')","('Roosters', 'Robins')",Parrots,7.0,58.3,False,False,False,False,10,"(11.07142857, 18.32142857)","(9.294117647058824, 8.647058823529411)",10.022058823529411,9.294117647058824,1.0
805,Birds,Specific,"(('Roosters', 'Seagulls'), 'Eagles')","('Roosters', 'Seagulls')",Eagles,5.5,67.9,False,False,False,False,10,"(11.07142857, 17.96428571)","(7.294117647058823, 8.882352941176471)",9.974264705882357,8.882352941176471,1.0
806,Birds,General,"(('Roosters', 'Sparrows'), 'All birds')","('Roosters', 'Sparrows')",All birds,3.3,62.3,False,False,False,False,10,"(11.07142857, 19.17857143)","(None, None)",10.965686274509803,10.965686274509803,0.3
807,Birds,Specific,"(('Roosters', 'Swans'), 'Chickens')","('Roosters', 'Swans')",Chickens,3.7,75.0,False,False,False,False,10,"(11.07142857, 12.82142857)","(17.41176470588235, 8.882352941176471)",14.033088235294116,17.41176470588235,1.0
808,Birds,General,"(('Roosters',), 'All birds')","('Roosters',)",All birds,7.818181818181818,49.04545454545455,False,True,False,False,110,"(11.07142857,)","(None,)",9.144607843137257,9.144607843137255,0.45
809,Birds,Specific,"(('Roosters',), 'Blackbirds')","('Roosters',)",Blackbirds,12.4,53.6,False,True,False,False,10,"(11.07142857,)","(7.764705882352941,)",8.454656862745098,7.764705882352941,1.0
810,Birds,Specific,"(('Roosters',), 'Chickens')","('Roosters',)",Chickens,3.1,81.6,False,True,False,False,20,"(11.07142857,)","(17.41176470588235,)",13.278186274509803,17.41176470588235,1.0
811,Birds,Specific,"(('Roosters',), 'Eagles')","('Roosters',)",Eagles,10.5,59.6,False,True,False,False,10,"(11.07142857,)","(7.294117647058823,)",8.219362745098039,7.294117647058823,1.0
812,Birds,Specific,"(('Roosters',), 'Parrots')","('Roosters',)",Parrots,11.35,52.8,False,True,False,False,20,"(11.07142857,)","(9.294117647058824,)",9.21936274509804,9.294117647058824,1.0
813,Birds,Specific,"(('Roosters',), 'Robins')","('Roosters',)",Robins,9.5,51.2,False,True,False,False,10,"(11.07142857,)","(7.705882352941177,)",8.425245098039216,7.705882352941177,1.0
814,Birds,General,"(('Seagulls', 'Blackbirds'), 'All birds')","('Seagulls', 'Blackbirds')",All birds,3.8,65.9,False,False,False,False,10,"(17.96428571, 18.82142857)","(None, None)",10.936274509803924,10.936274509803923,0.3
815,Birds,Specific,"(('Seagulls', 'Chickens'), 'Roosters')","('Seagulls', 'Chickens')",Roosters,3.5,72.1,False,False,False,False,10,"(17.96428571, 11.57142857)","(7.823529411764706, 17.41176470588235)",14.38112745098039,17.41176470588235,1.0
816,Birds,General,"(('Seagulls', 'Ducks'), 'All birds')","('Seagulls', 'Ducks')",All birds,4.65,57.05,False,False,False,False,20,"(17.96428571, 12.78571429)","(None, None)",10.985294117647058,10.985294117647058,0.3
817,Birds,General,"(('Seagulls',), 'All birds')","('Seagulls',)",All birds,6.845454545454546,53.24545454545454,False,True,False,False,110,"(17.96428571,)","(None,)",9.700980392156865,9.700980392156863,0.45
818,Birds,Specific,"(('Seagulls',), 'Eagles')","('Seagulls',)",Eagles,7.0,68.75,False,True,False,False,20,"(17.96428571,)","(8.882352941176471,)",9.291666666666668,8.882352941176471,1.0
819,Birds,Specific,"(('Seagulls',), 'Falcons')","('Seagulls',)",Falcons,9.6,56.7,False,True,False,False,10,"(17.96428571,)","(9.058823529411764,)",9.379901960784313,9.058823529411764,1.0
820,Birds,Specific,"(('Seagulls',), 'Robins')","('Seagulls',)",Robins,13.0,48.2,False,True,False,False,10,"(17.96428571,)","(8.588235294117647,)",9.144607843137257,8.588235294117647,1.0
821,Birds,Specific,"(('Seagulls',), 'Roosters')","('Seagulls',)",Roosters,14.2,45.15,False,True,False,False,20,"(17.96428571,)","(7.823529411764706,)",8.762254901960784,7.823529411764706,1.0
822,Birds,Specific,"(('Seagulls',), 'Storks')","('Seagulls',)",Storks,6.3,70.2,False,True,False,False,10,"(17.96428571,)","(9.705882352941176,)",9.70343137254902,9.705882352941176,1.0
823,Birds,Specific,"(('Seagulls',), 'Turkeys')","('Seagulls',)",Turkeys,16.2,40.7,False,True,False,False,10,"(17.96428571,)","(7.764705882352941,)",8.732843137254902,7.764705882352941,1.0
824,Mammals,Specific,"(('Seals',), 'Horses')","('Seals',)",Horses,10.6,52.5,True,True,False,False,20,"(None,)","(None,)",0.0,0.0,1.0
825,Mammals,General,"(('Sheep', 'Beavers'), 'All mammals')","('Sheep', 'Beavers')",All mammals,3.6,75.4,False,False,False,False,10,"(17.42857143, 14.0)","(None, None)",9.217105263157896,9.217105263157896,0.95
826,Mammals,General,"(('Sheep', 'Camels'), 'All mammals')","('Sheep', 'Camels')",All mammals,4.7,57.3,False,False,False,False,10,"(17.42857143, 14.42857143)","(None, None)",9.605263157894736,9.605263157894736,0.95
