,i,prompt_generator,domain,conclusion_type,is_single_premise,gpt3_spearmanr,gpt4_spearmanr,gpt3_scm_spearmanr,gpt4_scm_spearmanr,human_scm_spearmanr,gpt3_pval,gpt4_pval,gpt3_scm_pval,gpt4_scm_pval,human_scm_pval
35007,583,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.45997764639871686,0.43993925391388394,0.5359810318641741,0.5155476347768506,0.5099501790767632,4.5290845452731067e-10,3.0176573351056247e-09,9.954270244848442e-14,1.1801315220093972e-12,2.2584433935499604e-12
35008,583,S3-C1-A1-Q1-O1-T,Mammals,General,False,0.4477810919017163,0.325924345793486,0.40399260415150867,0.37339940998700055,0.5011685260597083,2.9933913776895436e-06,0.0009359245964593117,3.069465645567332e-05,0.00013002407991604312,1.0911891895918234e-07
35009,583,S3-C1-A1-Q1-O1-T,Mammals,General,True,0.19776471782662067,-0.21013020115116177,0.7599251795865489,0.639775439709622,0.6388984343090605,0.35428004792790935,0.3243636661744801,1.647594418659847e-05,0.0007611629625744036,0.0007781033952619046
35010,583,S3-C1-A1-Q1-O1-T,Mammals,Specific,False,0.44816949325240907,0.6867557481388952,0.6232468871383193,0.6535506827685948,0.735846334052677,1.4535250706714774e-06,4.4028741652219594e-16,9.692642079113873e-13,3.095573220436483e-14,2.5901198401438703e-19
35011,583,S3-C1-A1-Q1-O1-T,Mammals,Specific,True,0.6260225739688451,0.796446109814638,0.7481106676417709,0.798022541844747,0.796850584569722,5.20358209299648e-19,8.790245729123107e-37,2.663464918060078e-30,5.052582140345584e-37,7.629570256808493e-37
35012,583,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.6195915908713507,0.39397229452593535,0.5324274514893241,0.5362139167909242,0.606271110692904,6.30265456898365e-12,5.003101454366922e-05,1.187973709617558e-08,8.941404801173108e-09,2.318254339953159e-11
35013,583,S3-C1-A1-Q1-O1-T,Vehicles,General,True,0.6344893606106463,0.5774770896786214,0.3725321349643421,0.30890768317420125,0.8731907521543473,0.0008682813117058731,0.0031277391937813374,0.07301013222978037,0.14190192103715393,2.5838575209662407e-08
35014,583,S3-C1-A1-Q1-O1-T,Vehicles,Specific,False,0.7737396010786929,0.7909294883616423,0.7503850040381569,0.7648120211817067,0.7566027760774263,3.847523773425385e-21,1.2580881996494409e-22,2.549384020926225e-19,2.0239487706118513e-20,8.742482564669665e-20
35015,583,S3-C1-A1-Q1-O1-T,Vehicles,Specific,True,0.7838957171913293,0.8787865473988173,0.7420588117020072,0.7484588378295444,0.7883828103394199,2.340280326149192e-35,6.361225885168945e-54,6.070202252816241e-30,1.0585512048744969e-30,5.213184064946451e-36
35064,584,S3-C1-A1-Q1-O1-T,Birds,General,False,0.36529164137685244,0.022512897833214637,-0.14988319247496146,0.1251728044406124,0.15604914513695275,0.0001862313887585315,0.8240595571213125,0.13664291489526287,0.21465093291520712,0.12104877352126826
35065,584,S3-C1-A1-Q1-O1-T,Birds,General,True,0.47488986784140974,0.28266465598075297,0.5585903083700441,0.6396475770925111,-0.028193832599118944,0.019029264104520768,0.180789309464222,0.004552919987445136,0.0007636128153442321,0.8959547470545798
35066,584,S3-C1-A1-Q1-O1-T,Birds,Specific,False,0.39795964971947445,0.37101085662056593,0.5168272024190814,0.5676296670642401,0.4080300140891121,4.1268896715719194e-05,0.0001446832356857718,3.694525214538159e-08,7.350467534968582e-10,2.5097614507737376e-05
35067,584,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.5480512213372345,0.46692088030408163,0.6472515631227094,0.5612860109587243,0.6438250230767268,2.132314116437447e-14,2.2800734155157117e-10,4.422606497403387e-21,3.661008206743147e-15,8.27989271527307e-21
35068,584,S3-C1-A1-Q1-O1-T,Mammals,General,False,0.5446955483411622,0.3167343180636006,0.3700896660323148,0.4059464995966519,0.5006006027555033,4.670927732490368e-09,0.001324553060474094,0.00015073535862942513,2.7854267752542944e-05,1.1337564538268993e-07
35069,584,S3-C1-A1-Q1-O1-T,Mammals,General,True,0.31326352530541013,-0.04637172171076188,0.4179755671902269,0.649214659685864,0.5767888307155323,0.13607740009123548,0.8296409766794055,0.0421064399828989,0.0005980133264158306,0.0031720687413227884
35070,584,S3-C1-A1-Q1-O1-T,Mammals,Specific,False,0.25644174550218135,0.6131849493675321,0.5323106667212074,0.47469486833355584,0.6421357389979494,0.00796731906103483,2.805319974736558e-12,4.287660401237997e-09,2.733837760025349e-07,1.184998890496889e-13
35071,584,S3-C1-A1-Q1-O1-T,Mammals,Specific,True,0.5863186639532101,0.7186514332217654,0.6722808795101356,0.7327592072035165,0.8061706935229548,2.458102214312841e-16,4.9523229686515e-27,1.183963436588053e-22,1.524878041786158e-28,2.6644077455664675e-38
35072,584,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.6847181923541849,0.6146318454956402,0.5879163697957009,0.5572357211681471,0.6744160324218479,3.990240150493408e-15,1.030945664597416e-11,1.2672665692540836e-10,1.729144447501675e-09,1.4488486783637218e-14
35073,584,S3-C1-A1-Q1-O1-T,Vehicles,General,True,0.7930131004366813,0.5910541245655417,0.3528384279475983,0.6489082969432315,0.874235807860262,3.8121280823441024e-06,0.0023545152422679207,0.09080600817605788,0.0006027900870889958,2.3710137814736775e-08
35074,584,S3-C1-A1-Q1-O1-T,Vehicles,Specific,False,0.8307383389729742,0.8356982660334976,0.7959468513656578,0.7539796944986342,0.7760111007863878,1.1268981785090771e-26,2.9788062646839528e-27,4.3617390751297654e-23,1.378485384584329e-19,2.4915153175167358e-21
35075,584,S3-C1-A1-Q1-O1-T,Vehicles,Specific,True,0.7240252540046951,0.8167625837851102,0.7224400485250672,0.7431825842613489,0.7806585907150742,6.380243666304815e-28,1.5502582067154725e-40,9.438254424825527e-28,4.483852014127442e-30,6.763546736299224e-35
35124,585,S3-C1-A1-Q1-O1-T,Birds,General,False,0.3471883012020345,-0.1437457040379507,-0.11141549573323281,0.157164071288501,0.07085659432948051,0.00040166710691735347,0.1536357799898949,0.2697721834216432,0.11838157232560356,0.48359091823446665
35125,585,S3-C1-A1-Q1-O1-T,Birds,General,True,0.5136731691507922,0.40676715526153573,0.609494654707882,0.6248085907558187,0.3277182314258461,0.010244468515969166,0.048539651011372816,0.001568717231712149,0.0010983258524295584,0.11797969506432589
35126,585,S3-C1-A1-Q1-O1-T,Birds,Specific,False,0.4141528150814748,0.30004220282818134,0.5791435498666307,0.4929117724749132,0.37240353936761644,1.840247778236929e-05,0.002422140244348475,2.7506394082862146e-10,1.8905443410808538e-07,0.00013595994160465924
35127,585,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.5278550085492888,0.5573620179733166,0.5848327717522372,0.6303519292166159,0.626372959882563,2.7147394684817667e-13,6.223435490767546e-15,1.3027510592681709e-16,9.0388808051425e-20,1.7908235616096703e-19
35128,585,S3-C1-A1-Q1-O1-T,Mammals,General,False,0.5428197234168105,0.07299569952554785,0.39125712734493073,0.24697618034068583,0.3168863296871036,5.400650976211747e-09,0.47045233388796037,5.695981199922597e-05,0.01324125019290106,0.0013170813626830616
35129,585,S3-C1-A1-Q1-O1-T,Mammals,General,True,0.16849015317286653,0.04644269629082826,0.47658643326039385,0.5010940919037199,0.27352297592997815,0.4312721600178703,0.8293839622038646,0.018546905659692362,0.012619104237388209,0.19591431631217354
35130,585,S3-C1-A1-Q1-O1-T,Mammals,Specific,False,0.43548887928892993,0.6960379422650845,0.6656381903430014,0.6809394643637925,0.7827799043044769,3.0783676372395217e-06,1.209889710286255e-16,7.008003720371363e-15,9.655188141153236e-16,3.7330953946888616e-23
35131,585,S3-C1-A1-Q1-O1-T,Mammals,Specific,True,0.4659453280650296,0.6634903268101273,0.6416626803293688,0.6764009858420916,0.7717996826896452,4.149152600295286e-10,6.538048388989704e-22,3.582792238210242e-20,5.208129458243293e-23,2.8077906788648416e-33
35132,585,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.6503792456588166,0.3408301062317002,0.4111591551352414,0.4576972004691306,0.5870930306604272,2.4220374268783184e-13,0.0005205455916780695,2.143344323219531e-05,1.686919802861518e-06,1.3642158159670517e-10
35133,585,S3-C1-A1-Q1-O1-T,Vehicles,General,True,0.8800000210218287,0.7136768956229982,0.4323497371041176,0.5556284285736435,0.8743169607767797,1.4551525579006318e-08,9.013019407007814e-05,0.03485931209375468,0.004819589991132705,2.3551638422664982e-08
35134,585,S3-C1-A1-Q1-O1-T,Vehicles,Specific,False,0.7960946300270508,0.8609590086232624,0.8205154843061276,0.7984484473069617,0.8113176825206478,4.2258617861309015e-23,1.5842979404585096e-30,1.5342489764819347e-25,2.5436612837735015e-23,1.4007699233045358e-24
35135,585,S3-C1-A1-Q1-O1-T,Vehicles,Specific,True,0.8212332655856297,0.8668177507165867,0.7683460174276658,0.8049370327650064,0.8271963970310123,2.5445521235148025e-41,7.890821883582616e-51,3.2666706087393675e-33,1.4686234822511988e-38,2.108968088998418e-42
35184,586,S3-C1-A1-Q1-O1-T,Birds,General,False,0.20437971410226125,0.048587765737303716,-0.058537718850010426,0.09096859078296146,-0.1526492951514455,0.0413817027604805,0.631189948305112,0.5629171658970746,0.3680579590803802,0.12946831498984934
35185,586,S3-C1-A1-Q1-O1-T,Birds,General,True,0.5753064798598949,0.4768189516882296,0.18651488616462344,0.42819614711033266,-0.23204903677758318,0.0032693529291216105,0.01848157890429245,0.3828548485475096,0.03684322642501848,0.27523081156436136
35186,586,S3-C1-A1-Q1-O1-T,Birds,Specific,False,0.4387896418591557,0.2918073469182069,0.5352499621643697,0.554537220928928,0.39330150401300196,4.958476879831676e-06,0.0032213872727578446,9.615355242101575e-09,2.1488746138611677e-09,5.166558045486837e-05
35187,586,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.3435995336184443,0.3625940828174708,0.5248773477329479,0.5234384235199249,0.5704845132735429,5.834982736034738e-06,1.5803826838885682e-06,3.8949461754785714e-13,4.63141806406007e-13,1.0265288543626749e-15
35188,586,S3-C1-A1-Q1-O1-T,Mammals,General,False,0.39188331197514076,0.17020756015158356,0.23672749781621377,0.22816253117943627,0.340048422596104,5.528676249557255e-05,0.09044517864689447,0.017724531929361416,0.02242193056317562,0.0005372020511981718
35189,586,S3-C1-A1-Q1-O1-T,Mammals,General,True,0.43269230769230765,-0.027372445072567943,0.31206293706293703,0.6442307692307693,0.5183566433566433,0.03469954917495258,0.8989706139440312,0.13766536734351748,0.0006799225520061188,0.009460677119568177
35190,586,S3-C1-A1-Q1-O1-T,Mammals,Specific,False,0.6653660440730065,0.7962936378202804,0.6652601767497486,0.687149506158574,0.7724331969943865,7.251841557845997e-15,1.9267820745741502e-24,7.348902005929092e-15,4.172172603985244e-16,3.141141319712251e-22
35191,586,S3-C1-A1-Q1-O1-T,Mammals,Specific,True,0.6850006572831111,0.7535897707562318,0.7640863097430205,0.8182005550359513,0.8640280865067689,8.980619475706978e-24,5.847748451706377e-31,2.857631797140795e-32,2.6532303179774196e-40,1.4924542222961385e-49
35192,586,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.6543305936857223,0.4310366646761289,0.40092776219508874,0.4215770469367386,0.5964644362706114,1.5512381839863422e-13,7.575232503373197e-06,3.570124890930851e-05,1.252895836188927e-05,5.822420018537195e-11
35193,586,S3-C1-A1-Q1-O1-T,Vehicles,General,True,0.8028942758509636,0.6860124691449933,0.6231091021213649,0.9002413699191852,0.9467224148346425,2.3388476111070416e-06,0.00021500133929591356,0.001143684289791988,2.102061069868254e-09,2.641406446884424e-12
35194,586,S3-C1-A1-Q1-O1-T,Vehicles,Specific,False,0.8220335020586647,0.8358853428058082,0.764776033089482,0.6850359250200769,0.7263108187375719,1.0522174803438284e-25,2.8305595471415245e-27,2.037236127086508e-20,3.831440466052126e-15,1.2154667845903127e-17
35195,586,S3-C1-A1-Q1-O1-T,Vehicles,Specific,True,0.7533481304093933,0.8214517362846671,0.7398113944983339,0.7357513261539174,0.7577742035744023,2.6895473816135947e-31,2.326485592922635e-41,1.1072703644706921e-29,3.22917439042106e-29,7.566450552047928e-32
35244,587,S3-C1-A1-Q1-O1-T,Birds,General,False,0.4653304939303971,0.32876869399737346,0.10241826638213114,0.4168279092407977,0.01959930760127204,1.071440988033808e-06,0.0008386893237131575,0.3105944513247264,1.6038755819078038e-05,0.8465301834654961
35245,587,S3-C1-A1-Q1-O1-T,Birds,General,True,0.5408832531700918,0.55271985900152,0.6466987319632705,0.5889811980760822,-0.007433318758198512,0.006350599090086183,0.005094112235206402,0.0006382278027932953,0.0024608054724956346,0.9725007591207828
35246,587,S3-C1-A1-Q1-O1-T,Birds,Specific,False,0.5406681926580355,0.3380419835657871,0.6204399925766907,0.6235929094597211,0.5579581882889779,6.372072149697123e-09,0.0005822189535547587,5.788807157303114e-12,4.210649874942399e-12,1.6308721141827679e-09
35247,587,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.5090411000639251,0.49348404327704215,0.5887594266295976,0.577822069075836,0.6319761592478556,2.5067197721103745e-12,1.4252328536371814e-11,7.27367516196637e-17,3.6172626282270085e-16,6.818140827088436e-20
35248,587,S3-C1-A1-Q1-O1-T,Mammals,General,False,0.5101108016517205,0.3692549991828059,0.3429767321487669,0.3180698696932567,0.4152237978287628,5.9182661866806656e-08,0.00015642080292945664,0.00047721164783329174,0.001260204742448517,1.7419430151660663e-05
35249,587,S3-C1-A1-Q1-O1-T,Mammals,General,True,0.025888547608600262,-0.2577547323707812,0.589293549802545,0.6858271171566478,0.7621763931548925,0.9044224150218307,0.22398361884419357,0.002444533391398733,0.00021618981500812394,1.5025459612380736e-05
35250,587,S3-C1-A1-Q1-O1-T,Mammals,Specific,False,0.5281084372296443,0.688007807721659,0.6514769154495369,0.6873163380994168,0.7581734326758784,5.962711740424664e-09,3.709235491253911e-16,3.9673371746613815e-14,4.0780052560074277e-16,4.955051229924607e-21
35251,587,S3-C1-A1-Q1-O1-T,Mammals,Specific,True,0.6417198380969119,0.7255955482876144,0.7066696898025714,0.7553534908778353,0.805272563112759,3.546919820419054e-20,9.173627233197898e-28,8.088178444854303e-26,3.5591386406661345e-31,3.7103204386897223e-38
35252,587,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.5955108448852017,0.4493469191795812,0.33965741328890087,0.435026910027039,0.5654959402334224,6.357344336442154e-11,2.7374830567668227e-06,0.0005457160141362572,6.098687549864618e-06,8.782791708582148e-10
35253,587,S3-C1-A1-Q1-O1-T,Vehicles,General,True,0.9511343804537522,0.738785582768517,0.5104712041884817,0.7696335078534032,0.8987783595113438,1.0419848620900863e-12,3.7405421341164885e-05,0.010810633037627505,1.0992926514886652e-05,2.449934050555552e-09
35254,587,S3-C1-A1-Q1-O1-T,Vehicles,Specific,False,0.6347071026189945,0.7508918762537989,0.6517951166523904,0.6107538513131308,0.6227745409841048,1.3316927991832605e-12,2.3391451047411055e-19,2.0661983799452972e-13,1.5057502844939153e-11,4.574881493624868e-12
35255,587,S3-C1-A1-Q1-O1-T,Vehicles,Specific,True,0.7256767369672656,0.8898362622786553,0.804969601651506,0.7702319985579622,0.7789582001224284,4.230664955872716e-28,4.3852947468350986e-57,1.4509551237729802e-38,1.832280468764732e-33,1.1726023593083531e-34
35304,588,S3-C1-A1-Q1-O1-T,Birds,General,False,0.4613403156344935,0.258823118742786,-0.008372499088612246,0.18743395398340504,0.13148065134907938,1.3602125734427089e-06,0.009318120296880464,0.9341109196790345,0.061851277232963874,0.19225239117621304
35305,588,S3-C1-A1-Q1-O1-T,Birds,General,True,0.4919108001749016,0.2816139205559075,0.46829908176650625,0.4831657192829033,0.2321818976825535,0.014624325312791321,0.1824854642588987,0.02100075143332777,0.01676941332893155,0.2749482660400926
35306,588,S3-C1-A1-Q1-O1-T,Birds,Specific,False,0.40322472707120594,0.27224578094874824,0.4634825668490986,0.38836300883668234,0.3954574668944723,3.188335470449268e-05,0.006140344301230376,1.1970933360821723e-06,6.532386693242172e-05,4.658214313044313e-05
35307,588,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.5350066362614645,0.5172677105251698,0.5191723238344758,0.6177126782769542,0.6528611080078631,1.1242777070808406e-13,9.644320929535605e-13,7.702511703218254e-13,7.670296669729518e-19,1.5567941089314077e-21
35308,588,S3-C1-A1-Q1-O1-T,Mammals,General,False,0.4756212871865629,0.31991876623418086,0.32497624251196733,0.2656574518677531,0.3887802036354188,5.708958445951808e-07,0.0011758096274955485,0.0009705531160118644,0.007554546813256125,6.405137187347452e-05
35309,588,S3-C1-A1-Q1-O1-T,Mammals,General,True,0.24934404673444835,0.10582098246135518,0.5936138095063973,0.8027128522065136,0.7519691514675733,0.23999692770731768,0.6226305850333748,0.0022286739419451625,2.3604941055183297e-06,2.2643252149503154e-05
35310,588,S3-C1-A1-Q1-O1-T,Mammals,Specific,False,0.6161379247436991,0.806669239839948,0.721330236853975,0.6922009114268316,0.7845303346389524,2.0617232748578018e-12,1.6937565107547912e-25,2.7552164070901896e-18,2.0758751298748948e-16,2.573770002112751e-23
35311,588,S3-C1-A1-Q1-O1-T,Mammals,Specific,True,0.575482261101862,0.7241364792040623,0.7331944691659039,0.7850656733158161,0.850928729009111,1.1446203747754874e-15,1.3129716768340112e-27,1.3648202955535065e-28,4.1633272877188464e-35,1.3520247485888347e-46
35312,588,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.5643803116675153,0.41939516037148067,0.3610166884483734,0.4414321871016712,0.5614606992108067,9.634743606403364e-10,1.4040815187274149e-05,0.00022422126306653178,4.281313348142963e-06,1.2256334257624832e-09
35313,588,S3-C1-A1-Q1-O1-T,Vehicles,General,True,0.9205167726689627,0.5067012669812123,0.5149989175350619,0.5767462367293169,0.9292752576610557,1.901897410048754e-10,0.01151009364601099,0.010017343430448036,0.003174829526843735,5.4885103290287385e-11
35314,588,S3-C1-A1-Q1-O1-T,Vehicles,Specific,False,0.782338723126037,0.8510374820338346,0.8356001468793415,0.8104889591580328,0.766170505631236,7.22623853993574e-22,3.6120256019724484e-29,3.0595600419385605e-27,1.699500737502713e-24,1.5796219218939584e-20
35315,588,S3-C1-A1-Q1-O1-T,Vehicles,Specific,True,0.7770650491875039,0.8291754876908881,0.7242203916303814,0.746404558938108,0.7739179626783346,2.1514671677595276e-34,9.034851962203786e-43,6.0788553087111855e-28,1.864866199330159e-30,5.824095725995933e-34
35364,589,S3-C1-A1-Q1-O1-T,Birds,General,False,0.4517869087707384,0.1194964381817183,-0.15650561803702462,0.2364768326892449,-0.00013812197551558316,2.3795065555156012e-06,0.236338141541576,0.11995122586588164,0.017848875730453774,0.9989118021257262
35365,589,S3-C1-A1-Q1-O1-T,Birds,General,True,0.5807860262008733,0.19735916950846175,0.5388646288209608,0.5790393013100437,0.11266375545851529,0.0029218652832908266,0.35528780431250884,0.0065887798989181946,0.0030290622880317446,0.6001764331345378
35366,589,S3-C1-A1-Q1-O1-T,Birds,Specific,False,0.28550157316450536,0.15088149293909736,0.5138715761290356,0.4577377798010431,0.3423446304376423,0.003985526176345378,0.1340195183643654,4.5515043735142116e-08,1.6829028162685184e-06,0.000489614556646027
35367,589,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.567626401957059,0.5185343581108515,0.6304326304995455,0.6119330147977525,0.6230093293048705,1.5303629278288772e-15,8.306252375274855e-13,8.913489223335976e-20,1.975548190657389e-18,3.167834713256502e-19
