,domain,c1,c2,prompt_name,prompt
4976,KitchenUtensils,Sieves,Mugs,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and mugs on a scale of 0 to 20? Answer with a single number.
Answer:"
4977,KitchenUtensils,Sieves,Teaspoons,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and teaspoons on a scale of 0 to 20? Answer with a single number.
Answer:"
4978,KitchenUtensils,Sieves,Colanders,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and colanders on a scale of 0 to 20? Answer with a single number.
Answer:"
4979,KitchenUtensils,Sieves,Forks,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and forks on a scale of 0 to 20? Answer with a single number.
Answer:"
4980,KitchenUtensils,Sieves,Scale,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and scale on a scale of 0 to 20? Answer with a single number.
Answer:"
4981,KitchenUtensils,Sieves,Woks,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and woks on a scale of 0 to 20? Answer with a single number.
Answer:"
4982,Vegetables,Potatoes,Onion,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, how similar are potatoes and onion on a scale of 0 to 20? Answer with a single number.
Answer:"
4983,Vegetables,Potatoes,Asparaguses,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, how similar are potatoes and asparaguses on a scale of 0 to 20? Answer with a single number.
Answer:"
4984,Vegetables,Potatoes,Eggplants,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, how similar are potatoes and eggplants on a scale of 0 to 20? Answer with a single number.
Answer:"
4985,Vegetables,Potatoes,Gherkin,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, how similar are potatoes and gherkin on a scale of 0 to 20? Answer with a single number.
Answer:"
4986,Vegetables,Potatoes,Beets,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, how similar are potatoes and beets on a scale of 0 to 20? Answer with a single number.
Answer:"
4987,Vegetables,Potatoes,Cauliflowers,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, how similar are potatoes and cauliflowers on a scale of 0 to 20? Answer with a single number.
Answer:"
4988,Vegetables,Potatoes,Bean,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, how similar are potatoes and bean on a scale of 0 to 20? Answer with a single number.
Answer:"
4989,Vegetables,Potatoes,Mushroom,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, how similar are potatoes and mushroom on a scale of 0 to 20? Answer with a single number.
Answer:"
